Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,114.0,0.31647467613220215,3.03,100,100,100,1,0,0,0
2,121.0,0.31646132469177246,2.02,5.050000000000001,5.050000000000001,100,1,1,1,0
3,119.0,0.314990758895874,2.02,3.03,4.04,100,1,1,1,0
4,121.0,0.3230020999908447,2.02,3.03,3.03,100,1,1,1,0
5,116.0,0.31086206436157227,2.02,9.09,100,100,1,1,0,0
6,109.0,0.32232093811035156,100,100,100,100,0,0,0,0
7,118.0,0.30985498428344727,3.03,4.04,4.04,100,1,1,1,0
8,124.0,0.31047916412353516,2.02,2.02,2.02,3.03,1,1,1,1
9,117.0,0.33290839195251465,3.03,4.04,100,100,1,1,0,0
10,118.0,0.30836033821105957,2.02,5.050000000000001,8.08,100,1,1,1,0
11,121.0,0.3168454170227051,2.02,3.03,4.04,100,1,1,1,0
12,117.0,0.3148512840270996,2.02,3.03,100,100,1,1,0,0
13,122.0,0.2994053363800049,2.02,3.03,3.03,100,1,1,1,0
14,123.0,0.3094618320465088,2.02,2.02,2.02,6.06,1,1,1,1
15,121.0,0.32830095291137695,2.02,31.31,35.35,100,1,1,1,0
16,119.0,0.3335683345794678,3.03,4.04,6.06,100,1,1,1,0
17,116.0,0.30443310737609863,2.02,4.04,100,100,1,1,0,0
18,121.0,0.3370192050933838,2.02,3.03,5.050000000000001,100,1,1,1,0
19,122.0,0.3292548656463623,2.02,2.02,2.02,100,1,1,1,0
20,117.0,0.33336400985717773,2.02,5.050000000000001,100,100,1,1,0,0
21,121.0,0.3357889652252197,2.02,2.02,2.02,100,1,1,1,0
22,120.0,0.31473374366760254,2.02,2.02,2.02,100,1,1,1,0
23,119.0,0.3226618766784668,2.02,2.02,2.02,100,1,1,1,0
24,117.0,0.318540096282959,2.02,5.050000000000001,100,100,1,1,0,0
25,123.0,0.3155539035797119,2.02,6.06,6.06,8.08,1,1,1,1
26,122.0,0.313723087310791,2.02,2.02,4.04,100,1,1,1,0
27,115.0,0.3015742301940918,3.03,100,100,100,1,0,0,0
28,122.0,0.34124088287353516,2.02,3.03,3.03,100,1,1,1,0
29,116.0,0.3182237148284912,2.02,3.03,100,100,1,1,0,0
30,119.0,0.3254883289337158,3.03,7.07,9.09,100,1,1,1,0
31,115.0,0.3973689079284668,3.03,100,100,100,1,0,0,0
32,115.0,0.32164478302001953,9.09,100,100,100,1,0,0,0
33,113.0,0.3169097900390625,3.03,100,100,100,1,0,0,0
34,118.0,0.3193488121032715,3.03,6.06,10.100000000000001,100,1,1,1,0
35,114.0,0.32945847511291504,2.02,100,100,100,1,0,0,0
36,122.0,0.3119659423828125,3.03,12.12,17.17,100,1,1,1,0
37,108.0,0.3139054775238037,100,100,100,100,0,0,0,0
38,121.0,0.3119182586669922,2.02,3.03,4.04,100,1,1,1,0
39,114.0,0.31545329093933105,4.04,100,100,100,1,0,0,0
40,121.0,0.3087151050567627,2.02,2.02,3.03,100,1,1,1,0
41,117.0,0.3115053176879883,2.02,2.02,100,100,1,1,0,0
42,124.0,0.31297922134399414,2.02,2.02,5.050000000000001,6.06,1,1,1,1
43,114.0,0.315354585647583,3.03,100,100,100,1,0,0,0
44,116.0,0.3247847557067871,3.03,5.050000000000001,100,100,1,1,0,0
45,123.0,0.2999846935272217,2.02,2.02,2.02,5.050000000000001,1,1,1,1
46,116.0,0.3145120143890381,3.03,5.050000000000001,100,100,1,1,0,0
47,123.0,0.33960437774658203,3.03,4.04,4.04,9.09,1,1,1,1
48,117.0,0.31233692169189453,3.03,6.06,100,100,1,1,0,0
49,118.0,0.3252582550048828,2.02,3.03,3.03,100,1,1,1,0
50,115.0,0.33148980140686035,4.04,100,100,100,1,0,0,0
51,123.0,0.3166186809539795,2.02,3.03,3.03,8.08,1,1,1,1
52,116.0,0.3242459297180176,3.03,6.06,100,100,1,1,0,0
53,118.0,0.3143439292907715,3.03,6.06,18.18,100,1,1,1,0
54,119.0,0.30715465545654297,2.02,2.02,3.03,100,1,1,1,0
55,125.0,0.30756568908691406,2.02,2.02,2.02,4.04,1,1,1,1
56,122.0,0.33160901069641113,2.02,2.02,2.02,100,1,1,1,0
57,120.0,0.3259608745574951,2.02,2.02,2.02,100,1,1,1,0
58,123.0,0.3080177307128906,1.01,1.01,2.02,7.07,1,1,1,1
59,123.0,0.3277151584625244,2.02,2.02,2.02,5.050000000000001,1,1,1,1
60,118.0,0.32701802253723145,3.03,4.04,5.050000000000001,100,1,1,1,0
