Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1765.0,0.3109118938446045,1.01,1.01,1.01,100,1,1,1,0
2,1897.0,0.3332254886627197,1.01,1.01,1.01,1.01,1,1,1,1
3,1799.0,0.33049964904785156,1.01,1.01,1.01,100,1,1,1,0
4,1806.0,0.30627989768981934,1.01,1.01,2.02,100,1,1,1,0
5,1820.0,0.3096933364868164,1.01,1.01,2.02,100,1,1,1,0
6,1754.0,0.32592248916625977,1.01,2.02,3.03,100,1,1,1,0
7,1748.0,0.3193538188934326,1.01,2.02,100,100,1,1,0,0
8,1853.0,0.3146817684173584,1.01,1.01,1.01,4.04,1,1,1,1
9,1810.0,0.304790735244751,1.01,1.01,1.01,100,1,1,1,0
10,1779.0,0.30576348304748535,1.01,1.01,1.01,100,1,1,1,0
11,1776.0,0.314084529876709,1.01,1.01,1.01,100,1,1,1,0
12,1862.0,0.3246428966522217,1.01,1.01,1.01,2.02,1,1,1,1
13,1865.0,0.31847572326660156,1.01,1.01,1.01,1.01,1,1,1,1
14,1835.0,0.3171064853668213,1.01,2.02,2.02,6.06,1,1,1,1
15,1807.0,0.31234288215637207,1.01,2.02,4.04,100,1,1,1,0
16,1828.0,0.3139824867248535,1.01,1.01,1.01,2.02,1,1,1,1
17,1859.0,0.321866512298584,1.01,1.01,1.01,2.02,1,1,1,1
18,1833.0,0.30533337593078613,1.01,1.01,1.01,1.01,1,1,1,1
19,1898.0,0.3303215503692627,1.01,1.01,1.01,1.01,1,1,1,1
20,1845.0,0.3228011131286621,1.01,1.01,1.01,2.02,1,1,1,1
21,1862.0,0.3054482936859131,1.01,1.01,1.01,1.01,1,1,1,1
22,1798.0,0.3166799545288086,1.01,1.01,2.02,100,1,1,1,0
23,1784.0,0.30049896240234375,1.01,1.01,2.02,100,1,1,1,0
24,1828.0,0.3060929775238037,1.01,1.01,1.01,3.03,1,1,1,1
25,1855.0,0.3315420150756836,1.01,1.01,1.01,1.01,1,1,1,1
26,1796.0,0.3058288097381592,1.01,1.01,2.02,100,1,1,1,0
27,1837.0,0.32351183891296387,1.01,1.01,1.01,2.02,1,1,1,1
28,1839.0,0.30848264694213867,1.01,1.01,1.01,3.03,1,1,1,1
29,1840.0,0.3037285804748535,1.01,1.01,1.01,3.03,1,1,1,1
30,1833.0,0.3197779655456543,1.01,1.01,1.01,2.02,1,1,1,1
31,1763.0,0.3159334659576416,1.01,1.01,2.02,100,1,1,1,0
32,1712.0,0.3149607181549072,1.01,1.01,100,100,1,1,0,0
33,1810.0,0.3092947006225586,1.01,1.01,1.01,100,1,1,1,0
34,1777.0,0.3040471076965332,1.01,1.01,1.01,100,1,1,1,0
35,1757.0,0.31847405433654785,1.01,1.01,1.01,100,1,1,1,0
36,1839.0,0.3222076892852783,1.01,1.01,1.01,1.01,1,1,1,1
37,1694.0,0.30711889266967773,2.02,100,100,100,1,0,0,0
38,1836.0,0.3136587142944336,1.01,1.01,1.01,2.02,1,1,1,1
39,1819.0,0.31162595748901367,1.01,1.01,2.02,100,1,1,1,0
40,1850.0,0.32724928855895996,1.01,1.01,1.01,1.01,1,1,1,1
41,1902.0,0.3302419185638428,1.01,1.01,1.01,1.01,1,1,1,1
42,1743.0,0.3169372081756592,1.01,2.02,100,100,1,1,0,0
43,1747.0,0.30530476570129395,1.01,2.02,100,100,1,1,0,0
44,1777.0,0.3097708225250244,2.02,3.03,3.03,100,1,1,1,0
45,1898.0,0.3296387195587158,1.01,1.01,1.01,1.01,1,1,1,1
46,1755.0,0.3046128749847412,1.01,1.01,1.01,100,1,1,1,0
47,1866.0,0.324298620223999,1.01,1.01,1.01,2.02,1,1,1,1
48,1844.0,0.3056001663208008,1.01,1.01,1.01,2.02,1,1,1,1
49,1752.0,0.32247138023376465,1.01,1.01,2.02,100,1,1,1,0
50,1837.0,0.31469035148620605,1.01,1.01,1.01,2.02,1,1,1,1
51,1709.0,0.3273599147796631,1.01,100,100,100,1,0,0,0
52,1842.0,0.3037116527557373,1.01,1.01,1.01,2.02,1,1,1,1
53,1848.0,0.3287355899810791,1.01,1.01,1.01,1.01,1,1,1,1
54,1785.0,0.32855796813964844,1.01,1.01,1.01,100,1,1,1,0
55,1697.0,0.3245065212249756,1.01,100,100,100,1,0,0,0
56,1900.0,0.2991359233856201,1.01,1.01,1.01,1.01,1,1,1,1
57,1845.0,0.32734155654907227,1.01,1.01,2.02,2.02,1,1,1,1
58,1750.0,0.3109862804412842,1.01,1.01,1.01,100,1,1,1,0
59,1807.0,0.2968595027923584,1.01,1.01,1.01,100,1,1,1,0
60,1828.0,0.31677889823913574,1.01,2.02,3.03,5.050000000000001,1,1,1,1
61,1848.0,0.3215920925140381,1.01,1.01,2.02,2.02,1,1,1,1
62,1747.0,0.3293459415435791,1.01,2.02,100,100,1,1,0,0
63,1762.0,0.31475067138671875,1.01,2.02,4.04,100,1,1,1,0
64,1813.0,0.3010683059692383,1.01,1.01,1.01,100,1,1,1,0
65,1798.0,0.31780314445495605,1.01,1.01,1.01,100,1,1,1,0
66,1845.0,0.3082878589630127,1.01,1.01,1.01,2.02,1,1,1,1
67,1749.0,0.320497989654541,1.01,1.01,100,100,1,1,0,0
68,1851.0,0.3133721351623535,1.01,1.01,1.01,1.01,1,1,1,1
69,1862.0,0.3060154914855957,1.01,1.01,1.01,1.01,1,1,1,1
70,1829.0,0.31796884536743164,1.01,1.01,1.01,2.02,1,1,1,1
71,1774.0,0.30125880241394043,1.01,2.02,2.02,100,1,1,1,0
72,1841.0,0.3033719062805176,1.01,1.01,1.01,2.02,1,1,1,1
73,1691.0,0.32105255126953125,1.01,100,100,100,1,0,0,0
74,1865.0,0.3092501163482666,1.01,1.01,1.01,1.01,1,1,1,1
