Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.05,1902.0,23.23,25.25,25.25,27.270000000000003,1,1,1,1
2,0.05,1767.0,12.12,13.13,16.16,100,1,1,1,0
3,0.05,1844.0,11.11,13.13,13.13,35.35,1,1,1,1
4,0.05,1823.0,13.13,17.17,20.200000000000003,27.270000000000003,1,1,1,1
5,0.05,1772.0,24.24,100,100,100,1,0,0,0
6,0.05,1835.0,15.149999999999999,15.149999999999999,15.149999999999999,16.16,1,1,1,1
7,0.05,1806.0,13.13,20.200000000000003,25.25,100,1,1,1,0
8,0.05,1900.0,15.149999999999999,16.16,16.16,27.270000000000003,1,1,1,1
9,0.05,1778.0,17.17,27.270000000000003,28.28,100,1,1,1,0
10,0.05,1812.0,18.18,19.19,21.21,100,1,1,1,0
11,0.05,1898.0,21.21,36.36,36.36,39.39,1,1,1,1
12,0.05,1771.0,12.12,15.149999999999999,19.19,100,1,1,1,0
13,0.05,1767.0,15.149999999999999,15.149999999999999,22.22,100,1,1,1,0
14,0.05,1857.0,10.100000000000001,10.100000000000001,13.13,18.18,1,1,1,1
15,0.05,1702.0,13.13,100,100,100,1,0,0,0
16,0.05,1862.0,13.13,14.14,14.14,16.16,1,1,1,1
17,0.05,1900.0,10.100000000000001,11.11,13.13,100,1,1,1,0
18,0.05,1830.0,13.13,15.149999999999999,20.200000000000003,28.28,1,1,1,1
19,0.05,1830.0,12.12,13.13,17.17,82.82000000000001,1,1,1,1
20,0.05,1790.0,11.11,16.16,19.19,100,1,1,1,0
21,0.05,1850.0,14.14,16.16,27.270000000000003,57.57000000000001,1,1,1,1
22,0.05,1862.0,16.16,16.16,16.16,18.18,1,1,1,1
23,0.05,1900.0,22.22,23.23,28.28,100,1,1,1,0
24,0.05,1847.0,11.11,12.12,12.12,14.14,1,1,1,1
25,0.05,1833.0,11.11,12.12,19.19,22.22,1,1,1,1
26,0.05,1785.0,29.29,39.39,41.410000000000004,100,1,1,1,0
27,0.05,1814.0,13.13,14.14,15.149999999999999,100,1,1,1,0
28,0.05,1898.0,11.11,11.11,11.11,13.13,1,1,1,1
29,0.05,1852.0,9.09,10.100000000000001,12.12,14.14,1,1,1,1
30,0.05,1823.0,14.14,15.149999999999999,16.16,100,1,1,1,0
31,0.05,1794.0,16.16,19.19,61.61,100,1,1,1,0
32,0.05,1845.0,17.17,18.18,20.200000000000003,28.28,1,1,1,1
33,0.05,1784.0,12.12,16.16,19.19,100,1,1,1,0
34,0.05,1739.0,12.12,18.18,100,100,1,1,0,0
35,0.05,1900.0,15.149999999999999,28.28,29.29,37.37,1,1,1,1
36,0.05,1900.0,9.09,13.13,16.16,100,1,1,1,0
37,0.05,1859.0,14.14,18.18,22.22,27.270000000000003,1,1,1,1
38,0.05,1694.0,13.13,100,100,100,1,0,0,0
39,0.05,1785.0,15.149999999999999,18.18,26.26,100,1,1,1,0
40,0.05,1794.0,12.12,17.17,17.17,100,1,1,1,0
41,0.05,1822.0,16.16,17.17,19.19,100,1,1,1,0
42,0.05,1826.0,11.11,12.12,20.200000000000003,26.26,1,1,1,1
43,0.05,1771.0,13.13,16.16,17.17,100,1,1,1,0
44,0.05,1898.0,11.11,12.12,13.13,15.149999999999999,1,1,1,1
45,0.05,1862.0,12.12,13.13,13.13,31.31,1,1,1,1
