Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,2.5,719.0,1.01,1.01,1.01,3.03,1,1,1,1
2,2.5,714.0,1.01,1.01,1.01,2.02,1,1,1,1
3,2.5,616.0,100,100,100,100,0,0,0,0
4,2.5,708.0,2.02,3.03,3.03,3.03,1,1,1,1
5,2.5,647.0,1.01,100,100,100,1,0,0,0
6,2.5,612.0,100,100,100,100,0,0,0,0
7,2.5,653.0,2.02,2.02,100,100,1,1,0,0
8,2.5,650.0,1.01,2.02,100,100,1,1,0,0
9,2.5,699.0,1.01,1.01,1.01,4.04,1,1,1,1
10,2.5,688.0,1.01,1.01,1.01,100,1,1,1,0
11,2.5,687.0,1.01,1.01,1.01,100,1,1,1,0
12,2.5,708.0,1.01,1.01,1.01,2.02,1,1,1,1
13,2.5,693.0,3.03,3.03,3.03,3.03,1,1,1,1
14,2.5,718.0,1.01,1.01,1.01,1.01,1,1,1,1
15,2.5,652.0,2.02,7.07,100,100,1,1,0,0
16,2.5,693.0,1.01,1.01,1.01,2.02,1,1,1,1
17,2.5,653.0,1.01,1.01,100,100,1,1,0,0
18,2.5,616.0,100,100,100,100,0,0,0,0
19,2.5,711.0,1.01,1.01,1.01,2.02,1,1,1,1
20,2.5,651.0,1.01,1.01,100,100,1,1,0,0
21,2.5,683.0,1.01,2.02,2.02,100,1,1,1,0
22,2.5,692.0,1.01,1.01,1.01,100,1,1,1,0
23,2.5,700.0,1.01,1.01,1.01,1.01,1,1,1,1
24,2.5,664.0,1.01,1.01,1.01,100,1,1,1,0
25,2.5,643.0,3.03,100,100,100,1,0,0,0
26,2.5,630.0,13.13,100,100,100,1,0,0,0
27,2.5,692.0,1.01,1.01,1.01,100,1,1,1,0
28,2.5,719.0,1.01,2.02,2.02,2.02,1,1,1,1
29,2.5,689.0,1.01,1.01,1.01,100,1,1,1,0
30,2.5,687.0,1.01,1.01,1.01,100,1,1,1,0
31,2.5,616.0,100,100,100,100,0,0,0,0
32,2.5,639.0,2.02,100,100,100,1,0,0,0
33,2.5,693.0,1.01,14.14,14.14,14.14,1,1,1,1
34,2.5,581.0,100,100,100,100,0,0,0,0
35,2.5,663.0,2.02,2.02,100,100,1,1,0,0
36,2.5,703.0,1.01,1.01,1.01,2.02,1,1,1,1
37,2.5,655.0,1.01,1.01,100,100,1,1,0,0
38,2.5,649.0,1.01,5.050000000000001,100,100,1,1,0,0
39,2.5,686.0,2.02,2.02,2.02,100,1,1,1,0
40,2.5,687.0,1.01,1.01,1.01,100,1,1,1,0
