Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0,65.0,2.02,2.02,26.26,100,1,1,1,0
2,0.0,67.0,2.02,3.03,3.03,100,1,1,1,0
3,0.0,64.0,3.03,4.04,100,100,1,1,0,0
4,0.0,67.0,2.02,3.03,19.19,100,1,1,1,0
5,0.0,64.0,3.03,3.03,100,100,1,1,0,0
6,0.0,70.0,6.06,6.06,7.07,8.08,1,1,1,1
7,0.0,66.0,2.02,3.03,4.04,100,1,1,1,0
8,0.0,70.0,8.08,9.09,10.100000000000001,26.26,1,1,1,1
9,0.0,69.0,3.03,10.100000000000001,17.17,19.19,1,1,1,1
10,0.0,64.0,3.03,3.03,100,100,1,1,0,0
11,0.0,65.0,2.02,3.03,25.25,100,1,1,1,0
12,0.0,65.0,2.02,3.03,10.100000000000001,100,1,1,1,0
13,0.0,70.0,2.02,3.03,9.09,18.18,1,1,1,1
14,0.0,67.0,2.02,3.03,3.03,100,1,1,1,0
15,0.0,65.0,2.02,3.03,19.19,100,1,1,1,0
16,0.0,65.0,2.02,2.02,3.03,100,1,1,1,0
17,0.0,67.0,2.02,3.03,7.07,100,1,1,1,0
18,0.0,65.0,4.04,5.050000000000001,7.07,100,1,1,1,0
19,0.0,70.0,2.02,2.02,2.02,2.02,1,1,1,1
20,0.0,66.0,2.02,5.050000000000001,8.08,100,1,1,1,0
21,0.0,66.0,3.03,3.03,7.07,100,1,1,1,0
22,0.0,68.0,4.04,5.050000000000001,8.08,14.14,1,1,1,1
23,0.0,70.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
24,0.0,67.0,3.03,4.04,4.04,100,1,1,1,0
25,0.0,64.0,6.06,12.12,100,100,1,1,0,0
26,0.0,66.0,2.02,8.08,66.66,100,1,1,1,0
27,0.0,65.0,2.02,2.02,32.32,100,1,1,1,0
28,0.0,69.0,2.02,2.02,2.02,2.02,1,1,1,1
29,0.0,67.0,2.02,3.03,12.12,100,1,1,1,0
30,0.0,61.0,7.07,100,100,100,1,0,0,0
31,0.0,70.0,2.02,2.02,2.02,2.02,1,1,1,1
32,0.0,67.0,4.04,4.04,6.06,100,1,1,1,0
33,0.0,70.0,1.01,2.02,2.02,2.02,1,1,1,1
34,0.0,66.0,17.17,25.25,32.32,100,1,1,1,0
35,0.0,62.0,2.02,100,100,100,1,0,0,0
36,0.0,70.0,2.02,2.02,2.02,3.03,1,1,1,1
37,0.0,64.0,4.04,8.08,100,100,1,1,0,0
38,0.0,55.0,100,100,100,100,0,0,0,0
39,0.0,62.0,9.09,100,100,100,1,0,0,0
40,0.0,67.0,2.02,3.03,5.050000000000001,100,1,1,1,0
41,0.0,63.0,3.03,12.12,100,100,1,1,0,0
42,0.0,63.0,2.02,11.11,100,100,1,1,0,0
43,0.0,69.0,3.03,3.03,4.04,9.09,1,1,1,1
44,0.0,67.0,2.02,3.03,29.29,100,1,1,1,0
45,0.0,63.0,2.02,4.04,100,100,1,1,0,0
46,0.0,68.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
47,0.0,69.0,2.02,2.02,3.03,10.100000000000001,1,1,1,1
