Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.001,69.0,2.02,3.03,4.04,5.050000000000001,1,1,1,1
2,0.001,67.0,3.03,3.03,4.04,100,1,1,1,0
3,0.001,66.0,2.02,4.04,5.050000000000001,100,1,1,1,0
4,0.001,69.0,3.03,3.03,3.03,7.07,1,1,1,1
5,0.001,63.0,3.03,9.09,100,100,1,1,0,0
6,0.001,68.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
7,0.001,67.0,2.02,2.02,3.03,100,1,1,1,0
8,0.001,70.0,1.01,1.01,2.02,3.03,1,1,1,1
9,0.001,62.0,3.03,100,100,100,1,0,0,0
10,0.001,67.0,3.03,3.03,3.03,100,1,1,1,0
11,0.001,68.0,5.050000000000001,8.08,9.09,18.18,1,1,1,1
12,0.001,68.0,2.02,4.04,4.04,5.050000000000001,1,1,1,1
13,0.001,64.0,3.03,5.050000000000001,100,100,1,1,0,0
14,0.001,68.0,2.02,2.02,7.07,12.12,1,1,1,1
15,0.001,67.0,2.02,3.03,7.07,100,1,1,1,0
16,0.001,65.0,2.02,3.03,15.149999999999999,100,1,1,1,0
17,0.001,64.0,3.03,5.050000000000001,100,100,1,1,0,0
18,0.001,68.0,3.03,4.04,10.100000000000001,16.16,1,1,1,1
19,0.001,67.0,3.03,4.04,5.050000000000001,100,1,1,1,0
20,0.001,70.0,2.02,2.02,2.02,24.24,1,1,1,1
21,0.001,65.0,2.02,3.03,3.03,100,1,1,1,0
22,0.001,66.0,2.02,3.03,18.18,100,1,1,1,0
23,0.001,67.0,2.02,3.03,3.03,100,1,1,1,0
24,0.001,67.0,3.03,4.04,5.050000000000001,100,1,1,1,0
25,0.001,64.0,2.02,5.050000000000001,100,100,1,1,0,0
26,0.001,68.0,3.03,3.03,3.03,33.33,1,1,1,1
27,0.001,67.0,7.07,7.07,10.100000000000001,100,1,1,1,0
28,0.001,70.0,2.02,2.02,4.04,5.050000000000001,1,1,1,1
29,0.001,63.0,36.36,39.39,100,100,1,1,0,0
30,0.001,70.0,3.03,3.03,4.04,15.149999999999999,1,1,1,1
31,0.001,63.0,48.48,50.5,100,100,1,1,0,0
32,0.001,64.0,3.03,3.03,100,100,1,1,0,0
33,0.001,68.0,2.02,2.02,3.03,7.07,1,1,1,1
34,0.001,65.0,3.03,3.03,5.050000000000001,100,1,1,1,0
35,0.001,65.0,2.02,3.03,84.84,100,1,1,1,0
36,0.001,69.0,2.02,2.02,2.02,3.03,1,1,1,1
37,0.001,70.0,2.02,2.02,2.02,4.04,1,1,1,1
38,0.001,67.0,2.02,2.02,2.02,100,1,1,1,0
39,0.001,68.0,2.02,2.02,4.04,4.04,1,1,1,1
40,0.001,63.0,17.17,28.28,100,100,1,1,0,0
41,0.001,68.0,2.02,3.03,4.04,6.06,1,1,1,1
42,0.001,64.0,2.02,12.12,100,100,1,1,0,0
43,0.001,64.0,2.02,3.03,100,100,1,1,0,0
44,0.001,65.0,3.03,4.04,11.11,100,1,1,1,0
45,0.001,67.0,2.02,4.04,5.050000000000001,100,1,1,1,0
46,0.001,70.0,2.02,2.02,3.03,3.03,1,1,1,1
47,0.001,68.0,2.02,3.03,3.03,11.11,1,1,1,1
48,0.001,67.0,3.03,4.04,6.06,100,1,1,1,0
49,0.001,65.0,3.03,3.03,27.270000000000003,100,1,1,1,0
50,0.001,70.0,3.03,8.08,12.12,15.149999999999999,1,1,1,1
51,0.001,62.0,6.06,100,100,100,1,0,0,0
52,0.001,66.0,2.02,3.03,19.19,100,1,1,1,0
53,0.001,65.0,4.04,5.050000000000001,100,100,1,1,0,0
54,0.001,67.0,2.02,2.02,2.02,100,1,1,1,0
55,0.001,67.0,2.02,2.02,3.03,100,1,1,1,0
56,0.001,63.0,3.03,4.04,100,100,1,1,0,0
57,0.001,65.0,2.02,3.03,16.16,100,1,1,1,0
58,0.001,70.0,2.02,2.02,2.02,3.03,1,1,1,1
59,0.001,60.0,100,100,100,100,0,0,0,0
60,0.001,67.0,6.06,7.07,9.09,100,1,1,1,0
61,0.001,68.0,2.02,3.03,3.03,14.14,1,1,1,1
62,0.001,69.0,2.02,3.03,6.06,14.14,1,1,1,1
63,0.001,67.0,3.03,3.03,5.050000000000001,100,1,1,1,0
64,0.001,65.0,3.03,4.04,11.11,100,1,1,1,0
65,0.001,65.0,10.100000000000001,10.100000000000001,10.100000000000001,100,1,1,1,0
66,0.001,62.0,3.03,100,100,100,1,0,0,0
67,0.001,66.0,3.03,3.03,6.06,100,1,1,1,0
68,0.001,66.0,2.02,2.02,4.04,100,1,1,1,0
69,0.001,60.0,100,100,100,100,0,0,0,0
70,0.001,64.0,2.02,3.03,100,100,1,1,0,0
71,0.001,68.0,2.02,2.02,2.02,6.06,1,1,1,1
72,0.001,69.0,2.02,2.02,2.02,3.03,1,1,1,1
73,0.001,68.0,4.04,6.06,7.07,11.11,1,1,1,1
74,0.001,65.0,3.03,7.07,37.37,100,1,1,1,0
75,0.001,67.0,2.02,3.03,3.03,100,1,1,1,0
76,0.001,64.0,3.03,4.04,100,100,1,1,0,0
77,0.001,68.0,2.02,3.03,3.03,8.08,1,1,1,1
78,0.001,65.0,2.02,3.03,15.149999999999999,100,1,1,1,0
79,0.001,67.0,2.02,2.02,2.02,100,1,1,1,0
80,0.001,69.0,3.03,3.03,4.04,16.16,1,1,1,1
81,0.001,67.0,2.02,2.02,3.03,100,1,1,1,0
