Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,127.0,3.03,3.03,3.03,4.04,1,1,1,1
2,125.0,2.02,2.02,2.02,3.03,1,1,1,1
3,114.0,3.03,100,100,100,1,0,0,0
4,111.0,22.22,100,100,100,1,0,0,0
5,127.0,2.02,3.03,3.03,3.03,1,1,1,1
6,117.0,3.03,4.04,6.06,100,1,1,1,0
7,117.0,2.02,14.14,34.34,100,1,1,1,0
8,127.0,2.02,2.02,2.02,3.03,1,1,1,1
9,127.0,2.02,3.03,3.03,6.06,1,1,1,1
10,127.0,3.03,5.050000000000001,5.050000000000001,7.07,1,1,1,1
11,117.0,5.050000000000001,7.07,8.08,100,1,1,1,0
12,126.0,2.02,2.02,2.02,3.03,1,1,1,1
13,127.0,2.02,3.03,3.03,4.04,1,1,1,1
14,118.0,3.03,3.03,4.04,100,1,1,1,0
15,120.0,4.04,6.06,8.08,100,1,1,1,0
16,125.0,2.02,2.02,2.02,3.03,1,1,1,1
17,120.0,3.03,4.04,5.050000000000001,100,1,1,1,0
18,123.0,4.04,5.050000000000001,9.09,16.16,1,1,1,1
19,122.0,3.03,3.03,4.04,5.050000000000001,1,1,1,1
20,120.0,3.03,3.03,3.03,100,1,1,1,0
21,126.0,2.02,2.02,2.02,2.02,1,1,1,1
22,127.0,2.02,2.02,2.02,3.03,1,1,1,1
23,112.0,9.09,100,100,100,1,0,0,0
24,127.0,2.02,2.02,2.02,2.02,1,1,1,1
25,127.0,2.02,2.02,2.02,2.02,1,1,1,1
26,120.0,2.02,3.03,3.03,100,1,1,1,0
27,121.0,2.02,3.03,3.03,100,1,1,1,0
28,126.0,2.02,2.02,2.02,3.03,1,1,1,1
29,118.0,3.03,6.06,7.07,100,1,1,1,0
30,127.0,2.02,2.02,2.02,2.02,1,1,1,1
31,124.0,2.02,2.02,2.02,2.02,1,1,1,1
32,121.0,2.02,3.03,5.050000000000001,100,1,1,1,0
33,126.0,2.02,2.02,2.02,3.03,1,1,1,1
34,118.0,3.03,4.04,4.04,100,1,1,1,0
35,127.0,3.03,3.03,3.03,4.04,1,1,1,1
36,124.0,4.04,7.07,8.08,12.12,1,1,1,1
37,127.0,2.02,2.02,2.02,3.03,1,1,1,1
38,127.0,2.02,3.03,3.03,3.03,1,1,1,1
39,125.0,3.03,4.04,4.04,5.050000000000001,1,1,1,1
40,122.0,4.04,10.100000000000001,12.12,14.14,1,1,1,1
41,127.0,2.02,3.03,3.03,3.03,1,1,1,1
42,123.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
43,127.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
44,127.0,2.02,2.02,2.02,2.02,1,1,1,1
45,124.0,2.02,2.02,2.02,3.03,1,1,1,1
46,116.0,3.03,5.050000000000001,100,100,1,1,0,0
47,127.0,3.03,3.03,3.03,4.04,1,1,1,1
48,126.0,2.02,2.02,2.02,3.03,1,1,1,1
49,127.0,2.02,2.02,2.02,3.03,1,1,1,1
50,121.0,4.04,5.050000000000001,5.050000000000001,100,1,1,1,0
51,127.0,2.02,2.02,2.02,3.03,1,1,1,1
52,115.0,5.050000000000001,10.100000000000001,100,100,1,1,0,0
53,116.0,4.04,20.200000000000003,100,100,1,1,0,0
54,118.0,3.03,5.050000000000001,8.08,100,1,1,1,0
55,114.0,4.04,100,100,100,1,0,0,0
56,113.0,5.050000000000001,100,100,100,1,0,0,0
57,126.0,3.03,3.03,3.03,3.03,1,1,1,1
58,123.0,11.11,14.14,17.17,40.400000000000006,1,1,1,1
59,126.0,2.02,2.02,2.02,4.04,1,1,1,1
60,126.0,2.02,2.02,3.03,3.03,1,1,1,1
61,125.0,2.02,2.02,2.02,3.03,1,1,1,1
62,119.0,3.03,4.04,13.13,100,1,1,1,0
63,117.0,3.03,4.04,17.17,100,1,1,1,0
64,127.0,2.02,2.02,2.02,3.03,1,1,1,1
65,127.0,3.03,3.03,3.03,4.04,1,1,1,1
66,127.0,2.02,3.03,3.03,4.04,1,1,1,1
67,118.0,2.02,3.03,4.04,100,1,1,1,0
68,127.0,2.02,3.03,3.03,3.03,1,1,1,1
69,126.0,9.09,18.18,19.19,20.200000000000003,1,1,1,1
70,124.0,5.050000000000001,10.100000000000001,10.100000000000001,22.22,1,1,1,1
71,125.0,1.01,1.01,2.02,3.03,1,1,1,1
72,126.0,2.02,3.03,4.04,4.04,1,1,1,1
73,125.0,2.02,2.02,2.02,4.04,1,1,1,1
74,127.0,2.02,2.02,2.02,3.03,1,1,1,1
75,124.0,4.04,6.06,7.07,25.25,1,1,1,1
76,115.0,3.03,33.33,100,100,1,1,0,0
77,121.0,2.02,2.02,3.03,100,1,1,1,0
78,126.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
79,117.0,3.03,4.04,5.050000000000001,100,1,1,1,0
80,127.0,2.02,3.03,3.03,3.03,1,1,1,1
