Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
32,1743.0,1.01,1.01,100,100,1,1,0,0
33,1798.0,1.01,5.050000000000001,7.07,100,1,1,1,0
34,1738.0,1.01,2.02,100,100,1,1,0,0
35,1865.0,1.01,1.01,1.01,2.02,1,1,1,1
36,1874.0,1.01,1.01,1.01,1.01,1,1,1,1
37,1892.0,1.01,1.01,1.01,1.01,1,1,1,1
38,1782.0,1.01,1.01,3.03,100,1,1,1,0
39,1832.0,1.01,3.03,7.07,12.12,1,1,1,1
40,1796.0,1.01,1.01,7.07,100,1,1,1,0
41,1737.0,1.01,1.01,100,100,1,1,0,0
42,1809.0,1.01,1.01,3.03,100,1,1,1,0
43,1803.0,7.07,10.100000000000001,12.12,100,1,1,1,0
44,1741.0,1.01,1.01,100,100,1,1,0,0
45,1857.0,1.01,1.01,1.01,1.01,1,1,1,1
46,1857.0,1.01,1.01,1.01,1.01,1,1,1,1
47,1763.0,1.01,2.02,13.13,100,1,1,1,0
48,1803.0,1.01,1.01,1.01,100,1,1,1,0
49,1726.0,12.12,15.149999999999999,100,100,1,1,0,0
50,1844.0,1.01,1.01,1.01,27.270000000000003,1,1,1,1
51,1839.0,1.01,1.01,1.01,3.03,1,1,1,1
52,1838.0,1.01,1.01,1.01,6.06,1,1,1,1
53,1809.0,1.01,1.01,2.02,100,1,1,1,0
54,1614.0,100,100,100,100,0,0,0,0
55,1803.0,1.01,1.01,1.01,100,1,1,1,0
56,1796.0,1.01,1.01,1.01,100,1,1,1,0
57,1738.0,1.01,4.04,100,100,1,1,0,0
58,1787.0,1.01,1.01,1.01,100,1,1,1,0
59,1769.0,1.01,1.01,1.01,100,1,1,1,0
60,1860.0,1.01,1.01,1.01,7.07,1,1,1,1
61,1810.0,1.01,1.01,3.03,100,1,1,1,0
62,1853.0,1.01,1.01,1.01,1.01,1,1,1,1
63,1902.0,1.01,1.01,1.01,5.050000000000001,1,1,1,1
64,1853.0,1.01,1.01,1.01,2.02,1,1,1,1
65,1792.0,1.01,1.01,1.01,100,1,1,1,0
66,1710.0,7.07,100,100,100,1,0,0,0
67,1815.0,1.01,8.08,42.42,100,1,1,1,0
68,1898.0,1.01,1.01,1.01,1.01,1,1,1,1
69,1818.0,1.01,1.01,1.01,100,1,1,1,0
70,1845.0,1.01,1.01,1.01,1.01,1,1,1,1
71,1868.0,1.01,1.01,1.01,1.01,1,1,1,1
72,1805.0,1.01,1.01,2.02,100,1,1,1,0
73,1767.0,1.01,3.03,6.06,100,1,1,1,0
74,1844.0,1.01,1.01,1.01,4.04,1,1,1,1
75,1838.0,1.01,1.01,1.01,2.02,1,1,1,1
76,1835.0,1.01,1.01,1.01,5.050000000000001,1,1,1,1
77,1707.0,1.01,100,100,100,1,0,0,0
78,1850.0,1.01,2.02,3.03,10.100000000000001,1,1,1,1
79,1864.0,1.01,1.01,1.01,1.01,1,1,1,1
80,1797.0,1.01,1.01,7.07,100,1,1,1,0
81,1771.0,1.01,1.01,3.03,100,1,1,1,0
82,1709.0,1.01,100,100,100,1,0,0,0
83,1840.0,1.01,1.01,1.01,2.02,1,1,1,1
84,1853.0,1.01,1.01,3.03,43.43,1,1,1,1
85,1765.0,1.01,1.01,12.12,100,1,1,1,0
86,1831.0,1.01,1.01,1.01,3.03,1,1,1,1
87,1772.0,1.01,2.02,2.02,100,1,1,1,0
88,1865.0,1.01,1.01,1.01,9.09,1,1,1,1
89,1695.0,1.01,100,100,100,1,0,0,0
90,1869.0,1.01,1.01,1.01,3.03,1,1,1,1
91,1751.0,1.01,11.11,12.12,100,1,1,1,0
92,1867.0,1.01,1.01,1.01,2.02,1,1,1,1
93,1835.0,1.01,1.01,2.02,13.13,1,1,1,1
94,1857.0,1.01,1.01,1.01,1.01,1,1,1,1
95,1754.0,1.01,2.02,5.050000000000001,100,1,1,1,0
96,1815.0,1.01,1.01,1.01,100,1,1,1,0
97,1837.0,1.01,1.01,1.01,1.01,1,1,1,1
98,1728.0,1.01,6.06,100,100,1,1,0,0
99,1831.0,1.01,1.01,1.01,6.06,1,1,1,1
100,1792.0,1.01,1.01,1.01,100,1,1,1,0
