Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,643.0,1.01,1.01,1.01,3.03,1,1,1,1
2,637.0,1.01,1.01,1.01,1.01,1,1,1,1
3,635.0,1.01,1.01,1.01,2.02,1,1,1,1
4,635.0,1.01,1.01,1.01,1.01,1,1,1,1
5,583.0,1.01,7.07,100,100,1,1,0,0
6,642.0,1.01,1.01,1.01,1.01,1,1,1,1
7,609.0,1.01,2.02,6.06,100,1,1,1,0
8,623.0,1.01,1.01,1.01,1.01,1,1,1,1
9,636.0,1.01,1.01,1.01,13.13,1,1,1,1
10,619.0,1.01,1.01,1.01,2.02,1,1,1,1
11,601.0,1.01,2.02,2.02,100,1,1,1,0
12,636.0,1.01,1.01,1.01,2.02,1,1,1,1
13,601.0,1.01,1.01,1.01,100,1,1,1,0
14,597.0,2.02,2.02,3.03,100,1,1,1,0
15,577.0,2.02,100,100,100,1,0,0,0
16,608.0,1.01,1.01,1.01,100,1,1,1,0
17,603.0,1.01,1.01,1.01,100,1,1,1,0
18,582.0,1.01,4.04,100,100,1,1,0,0
19,593.0,1.01,1.01,2.02,100,1,1,1,0
20,596.0,1.01,2.02,2.02,100,1,1,1,0
21,575.0,1.01,100,100,100,1,0,0,0
22,590.0,1.01,1.01,100,100,1,1,0,0
23,637.0,1.01,1.01,1.01,1.01,1,1,1,1
24,636.0,1.01,1.01,1.01,1.01,1,1,1,1
25,601.0,1.01,3.03,13.13,100,1,1,1,0
26,605.0,1.01,1.01,1.01,100,1,1,1,0
27,581.0,1.01,3.03,100,100,1,1,0,0
28,622.0,1.01,1.01,1.01,4.04,1,1,1,1
29,636.0,1.01,1.01,1.01,3.03,1,1,1,1
30,634.0,1.01,1.01,1.01,1.01,1,1,1,1
31,562.0,3.03,100,100,100,1,0,0,0
32,610.0,1.01,1.01,1.01,100,1,1,1,0
33,555.0,100,100,100,100,0,0,0,0
34,623.0,1.01,1.01,1.01,1.01,1,1,1,1
35,637.0,1.01,1.01,1.01,1.01,1,1,1,1
36,607.0,1.01,1.01,1.01,100,1,1,1,0
37,617.0,1.01,1.01,1.01,100,1,1,1,0
38,620.0,1.01,1.01,1.01,2.02,1,1,1,1
39,622.0,1.01,1.01,1.01,1.01,1,1,1,1
40,622.0,1.01,1.01,1.01,1.01,1,1,1,1
41,634.0,1.01,1.01,1.01,1.01,1,1,1,1
42,585.0,1.01,1.01,100,100,1,1,0,0
43,643.0,1.01,1.01,1.01,2.02,1,1,1,1
44,642.0,1.01,1.01,1.01,1.01,1,1,1,1
45,564.0,2.02,100,100,100,1,0,0,0
46,601.0,1.01,13.13,14.14,100,1,1,1,0
47,622.0,1.01,1.01,1.01,3.03,1,1,1,1
48,628.0,1.01,1.01,1.01,1.01,1,1,1,1
49,637.0,1.01,1.01,1.01,1.01,1,1,1,1
50,611.0,1.01,1.01,1.01,100,1,1,1,0
51,624.0,1.01,1.01,1.01,1.01,1,1,1,1
52,621.0,1.01,1.01,2.02,4.04,1,1,1,1
53,640.0,1.01,1.01,1.01,1.01,1,1,1,1
54,614.0,1.01,9.09,10.100000000000001,100,1,1,1,0
55,607.0,1.01,1.01,2.02,100,1,1,1,0
56,634.0,2.02,4.04,5.050000000000001,7.07,1,1,1,1
57,612.0,1.01,1.01,1.01,100,1,1,1,0
58,577.0,1.01,100,100,100,1,0,0,0
59,596.0,1.01,1.01,1.01,100,1,1,1,0
60,574.0,2.02,100,100,100,1,0,0,0
61,643.0,1.01,1.01,1.01,1.01,1,1,1,1
62,590.0,1.01,5.050000000000001,100,100,1,1,0,0
63,583.0,1.01,1.01,100,100,1,1,0,0
64,603.0,1.01,1.01,1.01,100,1,1,1,0
65,595.0,1.01,1.01,3.03,100,1,1,1,0
66,609.0,1.01,1.01,1.01,100,1,1,1,0
67,604.0,1.01,1.01,1.01,100,1,1,1,0
68,596.0,2.02,4.04,10.100000000000001,100,1,1,1,0
69,636.0,1.01,1.01,1.01,2.02,1,1,1,1
70,581.0,1.01,1.01,100,100,1,1,0,0
71,604.0,1.01,1.01,1.01,100,1,1,1,0
