Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,3249.0,2.02,4.04,5.050000000000001,100,1,1,1,0
2,3239.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
3,3248.0,2.02,3.03,4.04,100,1,1,1,0
4,3292.0,2.02,3.03,4.04,30.299999999999997,1,1,1,1
5,3216.0,3.03,6.06,9.09,100,1,1,1,0
6,3261.0,2.02,3.03,5.050000000000001,100,1,1,1,0
7,3259.0,2.02,5.050000000000001,10.100000000000001,100,1,1,1,0
8,3261.0,2.02,3.03,5.050000000000001,100,1,1,1,0
9,3234.0,2.02,3.03,5.050000000000001,100,1,1,1,0
10,3225.0,2.02,3.03,6.06,100,1,1,1,0
11,3264.0,2.02,3.03,5.050000000000001,100,1,1,1,0
12,3173.0,3.03,5.050000000000001,14.14,100,1,1,1,0
13,3253.0,2.02,4.04,6.06,100,1,1,1,0
14,3231.0,2.02,4.04,7.07,100,1,1,1,0
15,3279.0,2.02,3.03,4.04,39.39,1,1,1,1
16,3231.0,3.03,6.06,9.09,100,1,1,1,0
17,3331.0,2.02,2.02,3.03,36.36,1,1,1,1
18,3298.0,2.02,2.02,3.03,14.14,1,1,1,1
19,3292.0,2.02,3.03,5.050000000000001,66.66,1,1,1,1
20,3251.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
21,3279.0,2.02,3.03,4.04,59.589999999999996,1,1,1,1
22,3229.0,2.02,4.04,5.050000000000001,100,1,1,1,0
23,3256.0,2.02,4.04,7.07,100,1,1,1,0
24,3289.0,2.02,3.03,3.03,18.18,1,1,1,1
25,3250.0,2.02,3.03,5.050000000000001,100,1,1,1,0
26,3297.0,2.02,4.04,4.04,32.32,1,1,1,1
27,3306.0,2.02,3.03,4.04,24.24,1,1,1,1
28,3281.0,2.02,3.03,4.04,27.270000000000003,1,1,1,1
29,3204.0,2.02,4.04,11.11,100,1,1,1,0
30,3246.0,2.02,3.03,5.050000000000001,100,1,1,1,0
31,3258.0,2.02,3.03,5.050000000000001,100,1,1,1,0
32,3218.0,2.02,3.03,5.050000000000001,100,1,1,1,0
33,3264.0,3.03,5.050000000000001,8.08,100,1,1,1,0
34,3279.0,2.02,3.03,4.04,51.51,1,1,1,1
35,3245.0,3.03,4.04,6.06,100,1,1,1,0
36,3199.0,3.03,4.04,8.08,100,1,1,1,0
37,3286.0,2.02,3.03,4.04,26.26,1,1,1,1
38,3252.0,2.02,3.03,6.06,100,1,1,1,0
39,3226.0,2.02,3.03,5.050000000000001,100,1,1,1,0
40,3212.0,2.02,3.03,6.06,100,1,1,1,0
41,3297.0,2.02,3.03,4.04,17.17,1,1,1,1
42,3269.0,2.02,4.04,6.06,100,1,1,1,0
43,3201.0,3.03,4.04,7.07,100,1,1,1,0
44,3245.0,2.02,3.03,5.050000000000001,100,1,1,1,0
45,3244.0,3.03,4.04,9.09,100,1,1,1,0
46,3236.0,2.02,3.03,4.04,100,1,1,1,0
47,3285.0,2.02,3.03,4.04,22.22,1,1,1,1
48,3285.0,2.02,3.03,5.050000000000001,38.38,1,1,1,1
49,3234.0,3.03,6.06,12.12,100,1,1,1,0
50,3292.0,2.02,3.03,5.050000000000001,39.39,1,1,1,1
51,3235.0,2.02,3.03,6.06,100,1,1,1,0
52,3225.0,2.02,4.04,8.08,100,1,1,1,0
53,3228.0,2.02,3.03,4.04,100,1,1,1,0
54,3223.0,2.02,3.03,5.050000000000001,100,1,1,1,0
55,3315.0,2.02,3.03,4.04,14.14,1,1,1,1
56,3237.0,2.02,3.03,5.050000000000001,100,1,1,1,0
57,3254.0,2.02,4.04,6.06,100,1,1,1,0
58,3265.0,2.02,3.03,6.06,100,1,1,1,0
59,3237.0,2.02,4.04,7.07,100,1,1,1,0
60,3222.0,2.02,4.04,8.08,100,1,1,1,0
61,3275.0,2.02,3.03,4.04,100,1,1,1,0
62,3273.0,2.02,4.04,5.050000000000001,100,1,1,1,0
63,3254.0,2.02,3.03,6.06,100,1,1,1,0
64,3299.0,2.02,2.02,3.03,19.19,1,1,1,1
65,3233.0,3.03,4.04,6.06,100,1,1,1,0
66,3249.0,3.03,4.04,5.050000000000001,100,1,1,1,0
67,3269.0,2.02,3.03,4.04,100,1,1,1,0
68,3202.0,3.03,5.050000000000001,14.14,100,1,1,1,0
69,3246.0,2.02,3.03,4.04,100,1,1,1,0
70,3301.0,2.02,3.03,4.04,21.21,1,1,1,1
71,3240.0,2.02,4.04,10.100000000000001,100,1,1,1,0
72,3235.0,3.03,6.06,10.100000000000001,100,1,1,1,0
73,3222.0,3.03,4.04,8.08,100,1,1,1,0
74,3179.0,2.02,3.03,5.050000000000001,100,1,1,1,0
75,3240.0,2.02,4.04,7.07,100,1,1,1,0
76,3261.0,2.02,3.03,6.06,100,1,1,1,0
77,3249.0,2.02,3.03,4.04,100,1,1,1,0
78,3257.0,2.02,3.03,6.06,100,1,1,1,0
79,3311.0,2.02,2.02,3.03,16.16,1,1,1,1
80,3220.0,2.02,3.03,5.050000000000001,100,1,1,1,0
81,3217.0,2.02,3.03,7.07,100,1,1,1,0
82,3273.0,2.02,3.03,5.050000000000001,100,1,1,1,0
83,3265.0,2.02,4.04,5.050000000000001,100,1,1,1,0
84,3290.0,2.02,4.04,7.07,36.36,1,1,1,1
85,3239.0,2.02,3.03,5.050000000000001,100,1,1,1,0
86,3238.0,2.02,5.050000000000001,7.07,100,1,1,1,0
87,3276.0,2.02,2.02,3.03,100,1,1,1,0
88,3251.0,2.02,3.03,4.04,100,1,1,1,0
89,3288.0,2.02,3.03,6.06,36.36,1,1,1,1
90,3230.0,2.02,4.04,7.07,100,1,1,1,0
91,3227.0,2.02,3.03,5.050000000000001,100,1,1,1,0
92,3272.0,2.02,3.03,5.050000000000001,100,1,1,1,0
93,3221.0,3.03,4.04,8.08,100,1,1,1,0
94,3290.0,2.02,3.03,4.04,22.22,1,1,1,1
95,3245.0,2.02,3.03,6.06,100,1,1,1,0
96,3289.0,2.02,3.03,3.03,14.14,1,1,1,1
97,3205.0,2.02,4.04,10.100000000000001,100,1,1,1,0
98,3332.0,2.02,3.03,4.04,12.12,1,1,1,1
99,3277.0,2.02,3.03,4.04,24.24,1,1,1,1
100,3262.0,2.02,3.03,4.04,100,1,1,1,0
