Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1939.0,2.02,3.03,100,100,1,1,0,0
2,1809.0,100,100,100,100,0,0,0,0
3,2104.0,1.01,1.01,1.01,10.100000000000001,1,1,1,1
4,1920.0,12.12,14.14,100,100,1,1,0,0
5,1975.0,1.01,13.13,16.16,100,1,1,1,0
6,2112.0,1.01,1.01,1.01,1.01,1,1,1,1
7,2088.0,1.01,2.02,4.04,8.08,1,1,1,1
8,1971.0,1.01,1.01,2.02,100,1,1,1,0
9,1994.0,2.02,2.02,3.03,100,1,1,1,0
10,2061.0,1.01,1.01,2.02,3.03,1,1,1,1
11,2045.0,1.01,1.01,1.01,3.03,1,1,1,1
12,2121.0,1.01,1.01,1.01,2.02,1,1,1,1
13,1953.0,1.01,7.07,18.18,100,1,1,1,0
14,1970.0,4.04,9.09,12.12,100,1,1,1,0
15,2060.0,2.02,2.02,3.03,8.08,1,1,1,1
16,2024.0,1.01,1.01,2.02,100,1,1,1,0
17,2037.0,1.01,2.02,2.02,20.200000000000003,1,1,1,1
18,2005.0,2.02,3.03,5.050000000000001,100,1,1,1,0
19,2115.0,1.01,2.02,2.02,4.04,1,1,1,1
20,2121.0,1.01,2.02,2.02,5.050000000000001,1,1,1,1
21,1886.0,11.11,100,100,100,1,0,0,0
22,2104.0,1.01,1.01,1.01,2.02,1,1,1,1
23,2024.0,1.01,2.02,5.050000000000001,100,1,1,1,0
24,1875.0,3.03,100,100,100,1,0,0,0
25,2043.0,3.03,5.050000000000001,8.08,12.12,1,1,1,1
26,1845.0,100,100,100,100,0,0,0,0
27,2059.0,1.01,1.01,1.01,1.01,1,1,1,1
28,2022.0,3.03,15.149999999999999,35.35,100,1,1,1,0
29,1970.0,1.01,1.01,3.03,100,1,1,1,0
30,1971.0,1.01,2.02,5.050000000000001,100,1,1,1,0
31,2020.0,1.01,1.01,2.02,100,1,1,1,0
32,1925.0,3.03,6.06,100,100,1,1,0,0
33,2121.0,1.01,1.01,2.02,8.08,1,1,1,1
34,2121.0,1.01,1.01,1.01,2.02,1,1,1,1
35,2112.0,1.01,1.01,1.01,3.03,1,1,1,1
36,2109.0,1.01,5.050000000000001,15.149999999999999,19.19,1,1,1,1
37,2042.0,1.01,1.01,2.02,10.100000000000001,1,1,1,1
