Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,696.0,1.01,2.02,2.02,3.03,1,1,1,1
2,695.0,1.01,1.01,2.02,3.03,1,1,1,1
3,634.0,8.08,100,100,100,1,0,0,0
4,710.0,1.01,1.01,1.01,2.02,1,1,1,1
5,670.0,1.01,2.02,4.04,100,1,1,1,0
6,694.0,1.01,1.01,1.01,2.02,1,1,1,1
7,659.0,1.01,1.01,100,100,1,1,0,0
8,721.0,1.01,1.01,1.01,1.01,1,1,1,1
9,643.0,3.03,100,100,100,1,0,0,0
10,636.0,1.01,100,100,100,1,0,0,0
11,637.0,1.01,100,100,100,1,0,0,0
12,611.0,100,100,100,100,0,0,0,0
13,699.0,1.01,1.01,1.01,2.02,1,1,1,1
14,624.0,100,100,100,100,0,0,0,0
15,708.0,1.01,1.01,1.01,1.01,1,1,1,1
16,633.0,1.01,100,100,100,1,0,0,0
17,622.0,100,100,100,100,0,0,0,0
18,598.0,100,100,100,100,0,0,0,0
19,698.0,1.01,1.01,1.01,1.01,1,1,1,1
20,659.0,1.01,2.02,100,100,1,1,0,0
21,625.0,100,100,100,100,0,0,0,0
22,637.0,2.02,100,100,100,1,0,0,0
23,626.0,100,100,100,100,0,0,0,0
24,711.0,1.01,1.01,1.01,3.03,1,1,1,1
25,690.0,9.09,13.13,13.13,100,1,1,1,0
26,583.0,100,100,100,100,0,0,0,0
27,600.0,100,100,100,100,0,0,0,0
28,590.0,100,100,100,100,0,0,0,0
29,610.0,100,100,100,100,0,0,0,0
30,651.0,1.01,1.01,100,100,1,1,0,0
31,648.0,1.01,100,100,100,1,0,0,0
32,578.0,100,100,100,100,0,0,0,0
33,604.0,100,100,100,100,0,0,0,0
34,621.0,100,100,100,100,0,0,0,0
35,623.0,100,100,100,100,0,0,0,0
36,587.0,100,100,100,100,0,0,0,0
37,606.0,100,100,100,100,0,0,0,0
38,623.0,100,100,100,100,0,0,0,0
39,704.0,1.01,2.02,2.02,3.03,1,1,1,1
40,671.0,5.050000000000001,6.06,6.06,100,1,1,1,0
41,704.0,1.01,1.01,1.01,1.01,1,1,1,1
42,632.0,6.06,100,100,100,1,0,0,0
43,607.0,100,100,100,100,0,0,0,0
44,658.0,1.01,2.02,100,100,1,1,0,0
45,671.0,1.01,2.02,3.03,100,1,1,1,0
46,620.0,100,100,100,100,0,0,0,0
47,700.0,1.01,1.01,1.01,1.01,1,1,1,1
48,681.0,1.01,1.01,2.02,100,1,1,1,0
49,682.0,1.01,2.02,4.04,100,1,1,1,0
50,617.0,100,100,100,100,0,0,0,0
51,597.0,100,100,100,100,0,0,0,0
52,658.0,1.01,3.03,100,100,1,1,0,0
53,661.0,1.01,1.01,100,100,1,1,0,0
54,634.0,3.03,100,100,100,1,0,0,0
55,652.0,1.01,3.03,100,100,1,1,0,0
56,665.0,1.01,2.02,3.03,100,1,1,1,0
57,688.0,1.01,2.02,4.04,100,1,1,1,0
58,688.0,1.01,1.01,1.01,100,1,1,1,0
59,590.0,100,100,100,100,0,0,0,0
60,628.0,4.04,100,100,100,1,0,0,0
61,605.0,100,100,100,100,0,0,0,0
62,641.0,1.01,100,100,100,1,0,0,0
63,629.0,2.02,100,100,100,1,0,0,0
64,718.0,1.01,1.01,1.01,1.01,1,1,1,1
65,624.0,100,100,100,100,0,0,0,0
66,648.0,1.01,100,100,100,1,0,0,0
67,659.0,1.01,1.01,100,100,1,1,0,0
68,721.0,1.01,3.03,3.03,4.04,1,1,1,1
69,721.0,5.050000000000001,6.06,6.06,7.07,1,1,1,1
70,658.0,2.02,4.04,100,100,1,1,0,0
71,643.0,1.01,100,100,100,1,0,0,0
72,670.0,1.01,1.01,1.01,100,1,1,1,0
73,690.0,1.01,1.01,2.02,100,1,1,1,0
74,714.0,1.01,1.01,1.01,1.01,1,1,1,1
75,656.0,1.01,5.050000000000001,100,100,1,1,0,0
76,695.0,1.01,1.01,1.01,2.02,1,1,1,1
77,701.0,1.01,1.01,1.01,2.02,1,1,1,1
78,633.0,2.02,100,100,100,1,0,0,0
79,663.0,1.01,1.01,100,100,1,1,0,0
80,606.0,100,100,100,100,0,0,0,0
81,714.0,1.01,1.01,1.01,1.01,1,1,1,1
82,684.0,1.01,1.01,2.02,100,1,1,1,0
83,706.0,1.01,1.01,1.01,2.02,1,1,1,1
84,700.0,1.01,1.01,1.01,8.08,1,1,1,1
85,696.0,1.01,1.01,1.01,1.01,1,1,1,1
86,646.0,2.02,100,100,100,1,0,0,0
87,659.0,1.01,2.02,100,100,1,1,0,0
88,615.0,100,100,100,100,0,0,0,0
89,660.0,1.01,2.02,100,100,1,1,0,0
90,637.0,3.03,100,100,100,1,0,0,0
91,609.0,100,100,100,100,0,0,0,0
92,668.0,1.01,1.01,1.01,100,1,1,1,0
93,714.0,1.01,1.01,1.01,1.01,1,1,1,1
94,632.0,1.01,100,100,100,1,0,0,0
95,613.0,100,100,100,100,0,0,0,0
96,630.0,1.01,100,100,100,1,0,0,0
97,714.0,1.01,3.03,3.03,6.06,1,1,1,1
98,633.0,1.01,100,100,100,1,0,0,0
99,658.0,1.01,3.03,100,100,1,1,0,0
100,688.0,1.01,1.01,1.01,100,1,1,1,0
