Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,3.0,1838.0,11.11,13.13,15.149999999999999,100,1,1,1,0
2,3.0,1979.0,26.26,27.270000000000003,45.45,100,1,1,1,0
3,3.0,1410.0,25.25,100,100,100,1,0,0,0
4,3.0,2033.0,13.13,15.149999999999999,15.149999999999999,100,1,1,1,0
5,3.0,1814.0,12.12,14.14,23.23,100,1,1,1,0
6,3.0,1785.0,15.149999999999999,51.51,52.52,100,1,1,1,0
7,3.0,2088.0,10.100000000000001,12.12,13.13,33.33,1,1,1,1
8,3.0,1942.0,13.13,14.14,100,100,1,1,0,0
9,3.0,1858.0,13.13,100,100,100,1,0,0,0
10,3.0,1820.0,18.18,52.52,53.53,100,1,1,1,0
11,3.0,1761.0,16.16,18.18,66.66,100,1,1,1,0
12,3.0,2114.0,17.17,18.18,18.18,19.19,1,1,1,1
13,3.0,1821.0,100,100,100,100,0,0,0,0
14,3.0,1813.0,12.12,16.16,52.52,100,1,1,1,0
15,3.0,2088.0,10.100000000000001,11.11,16.16,100,1,1,1,0
16,3.0,2006.0,14.14,15.149999999999999,16.16,100,1,1,1,0
17,3.0,2101.0,30.299999999999997,31.31,35.35,100,1,1,1,0
18,3.0,2038.0,27.270000000000003,27.270000000000003,29.29,100,1,1,1,0
19,3.0,2001.0,11.11,12.12,25.25,100,1,1,1,0
20,3.0,1796.0,16.16,27.270000000000003,29.29,100,1,1,1,0
21,3.0,1913.0,17.17,84.84,100,100,1,1,0,0
22,3.0,1871.0,17.17,100,100,100,1,0,0,0
23,3.0,2004.0,17.17,17.17,18.18,100,1,1,1,0
24,3.0,2022.0,30.299999999999997,32.32,33.33,100,1,1,1,0
25,3.0,2008.0,12.12,15.149999999999999,16.16,100,1,1,1,0
26,3.0,1938.0,17.17,17.17,18.18,19.19,1,1,1,1
27,3.0,2020.0,20.200000000000003,26.26,45.45,100,1,1,1,0
28,3.0,1970.0,23.23,23.23,23.23,100,1,1,1,0
29,3.0,2083.0,16.16,18.18,18.18,19.19,1,1,1,1
30,3.0,1982.0,17.17,17.17,17.17,100,1,1,1,0
31,3.0,2088.0,56.56,56.56,56.56,57.57000000000001,1,1,1,1
32,3.0,1972.0,11.11,36.36,37.37,100,1,1,1,0
33,3.0,2020.0,18.18,19.19,22.22,100,1,1,1,0
34,3.0,1918.0,25.25,31.31,100,100,1,1,0,0
