Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,83.0,0.24811363220214844,4.04,4.04,5.050000000000001,6.06,1,1,1,1
2,82.0,0.25529932975769043,6.06,6.06,7.07,15.149999999999999,1,1,1,1
3,80.0,0.2563145160675049,4.04,4.04,5.050000000000001,6.06,1,1,1,1
4,77.0,0.2469775676727295,6.06,6.06,7.07,100,1,1,1,0
5,79.0,0.24034976959228516,8.08,11.11,11.11,100,1,1,1,0
6,80.0,0.23865842819213867,12.12,13.13,48.48,49.49,1,1,1,1
7,82.0,0.25621700286865234,3.03,4.04,4.04,6.06,1,1,1,1
8,81.0,0.23941636085510254,9.09,9.09,10.100000000000001,11.11,1,1,1,1
9,81.0,0.24551081657409668,4.04,5.050000000000001,8.08,10.100000000000001,1,1,1,1
10,82.0,0.23550629615783691,2.02,3.03,3.03,5.050000000000001,1,1,1,1
11,73.0,0.2404918670654297,7.07,100,100,100,1,0,0,0
12,82.0,0.23753738403320312,10.100000000000001,12.12,12.12,19.19,1,1,1,1
13,82.0,0.2379755973815918,13.13,13.13,13.13,28.28,1,1,1,1
14,82.0,0.2523329257965088,3.03,3.03,3.03,4.04,1,1,1,1
15,83.0,0.24356508255004883,7.07,7.07,7.07,8.08,1,1,1,1
16,81.0,0.24567890167236328,5.050000000000001,5.050000000000001,5.050000000000001,6.06,1,1,1,1
17,82.0,0.2520885467529297,4.04,4.04,6.06,9.09,1,1,1,1
18,79.0,0.24527597427368164,4.04,4.04,6.06,100,1,1,1,0
19,80.0,0.25726914405822754,11.11,11.11,11.11,16.16,1,1,1,1
20,83.0,0.24432969093322754,7.07,8.08,9.09,10.100000000000001,1,1,1,1
21,78.0,0.2398695945739746,5.050000000000001,6.06,7.07,100,1,1,1,0
