Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,3318.0,0.70414137840271,3.03,6.06,9.09,29.29,1,1,1,1
2,3295.0,0.7031238079071045,4.04,8.08,12.12,56.56,1,1,1,1
3,3325.0,0.7045605182647705,3.03,5.050000000000001,8.08,32.32,1,1,1,1
4,3281.0,0.7049736976623535,3.03,5.050000000000001,8.08,50.5,1,1,1,1
5,3281.0,0.7055292129516602,4.04,6.06,9.09,61.61,1,1,1,1
6,3301.0,0.7059328556060791,4.04,8.08,13.13,52.52,1,1,1,1
7,3362.0,0.70534348487854,3.03,7.07,9.09,32.32,1,1,1,1
8,3327.0,0.7059750556945801,3.03,5.050000000000001,7.07,29.29,1,1,1,1
9,3312.0,0.705174446105957,3.03,5.050000000000001,9.09,39.39,1,1,1,1
10,3253.0,0.7055821418762207,4.04,7.07,12.12,100,1,1,1,0
11,3306.0,0.7062039375305176,3.03,6.06,9.09,43.43,1,1,1,1
12,3253.0,0.7050728797912598,3.03,7.07,10.100000000000001,100,1,1,1,0
13,3326.0,0.7054929733276367,3.03,6.06,9.09,64.64,1,1,1,1
14,3302.0,0.7036778926849365,4.04,7.07,11.11,73.73,1,1,1,1
15,3307.0,0.7042384147644043,3.03,6.06,8.08,29.29,1,1,1,1
16,3307.0,0.7057828903198242,4.04,7.07,11.11,36.36,1,1,1,1
17,3246.0,0.7037384510040283,4.04,8.08,12.12,100,1,1,1,0
18,3333.0,0.7045419216156006,4.04,6.06,8.08,31.31,1,1,1,1
19,3343.0,0.7024643421173096,3.03,7.07,11.11,22.22,1,1,1,1
20,3328.0,0.7010664939880371,4.04,7.07,10.100000000000001,21.21,1,1,1,1
21,3321.0,0.7030277252197266,4.04,6.06,10.100000000000001,46.46,1,1,1,1
22,3327.0,0.7021315097808838,3.03,6.06,10.100000000000001,38.38,1,1,1,1
23,3317.0,0.7021119594573975,4.04,8.08,14.14,32.32,1,1,1,1
