Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1778.0,0.26349592208862305,1.01,2.02,2.02,100,1,1,1,0
2,1822.0,0.2740781307220459,1.01,1.01,2.02,100,1,1,1,0
3,1902.0,0.26370668411254883,1.01,1.01,1.01,1.01,1,1,1,1
4,1859.0,0.26880550384521484,1.01,1.01,1.01,1.01,1,1,1,1
5,1900.0,0.26337122917175293,1.01,1.01,2.02,3.03,1,1,1,1
6,1902.0,0.27910804748535156,1.01,1.01,1.01,2.02,1,1,1,1
7,1796.0,0.27167320251464844,1.01,1.01,1.01,100,1,1,1,0
8,1850.0,0.2764253616333008,1.01,1.01,1.01,3.03,1,1,1,1
9,1862.0,0.26725316047668457,1.01,1.01,1.01,1.01,1,1,1,1
10,1850.0,0.277127742767334,1.01,1.01,2.02,4.04,1,1,1,1
11,1898.0,0.28083276748657227,1.01,1.01,1.01,1.01,1,1,1,1
12,1784.0,0.26670217514038086,1.01,2.02,3.03,100,1,1,1,0
13,1835.0,0.26747941970825195,1.01,2.02,3.03,12.12,1,1,1,1
14,1830.0,0.27993154525756836,1.01,1.01,2.02,5.050000000000001,1,1,1,1
15,1754.0,0.27204465866088867,1.01,2.02,5.050000000000001,100,1,1,1,0
16,1859.0,0.2709643840789795,1.01,1.01,1.01,1.01,1,1,1,1
17,1822.0,0.27048492431640625,1.01,1.01,1.01,100,1,1,1,0
18,1800.0,0.27214503288269043,1.01,1.01,2.02,100,1,1,1,0
19,1844.0,0.26865458488464355,1.01,1.01,1.01,1.01,1,1,1,1
20,1859.0,0.27142834663391113,1.01,1.01,1.01,2.02,1,1,1,1
21,1902.0,0.28116869926452637,1.01,2.02,5.050000000000001,6.06,1,1,1,1
22,1855.0,0.2763082981109619,1.01,1.01,1.01,1.01,1,1,1,1
23,1850.0,0.2755897045135498,1.01,1.01,1.01,2.02,1,1,1,1
24,1850.0,0.2713923454284668,2.02,2.02,3.03,3.03,1,1,1,1
25,1794.0,0.27065420150756836,1.01,1.01,2.02,100,1,1,1,0
26,1847.0,0.26981401443481445,1.01,1.01,2.02,8.08,1,1,1,1
27,1850.0,0.27763962745666504,1.01,1.01,1.01,5.050000000000001,1,1,1,1
28,1828.0,0.27466869354248047,1.01,1.01,1.01,2.02,1,1,1,1
29,1819.0,0.266643762588501,1.01,1.01,1.01,100,1,1,1,0
30,1835.0,0.26724696159362793,2.02,2.02,2.02,2.02,1,1,1,1
31,1847.0,0.27314305305480957,1.01,1.01,1.01,2.02,1,1,1,1
32,1833.0,0.2661581039428711,1.01,1.01,1.01,3.03,1,1,1,1
33,1802.0,0.2654845714569092,2.02,4.04,7.07,100,1,1,1,0
34,1784.0,0.26952648162841797,1.01,1.01,3.03,100,1,1,1,0
35,1772.0,0.2796590328216553,2.02,2.02,2.02,100,1,1,1,0
36,1800.0,0.2706725597381592,1.01,1.01,1.01,100,1,1,1,0
37,1835.0,0.2756361961364746,1.01,1.01,1.01,4.04,1,1,1,1
38,1831.0,0.2685408592224121,1.01,1.01,1.01,3.03,1,1,1,1
39,1821.0,0.2719082832336426,1.01,1.01,1.01,100,1,1,1,0
40,1852.0,0.274721622467041,1.01,1.01,2.02,4.04,1,1,1,1
41,1850.0,0.2667093276977539,1.01,1.01,1.01,1.01,1,1,1,1
42,1837.0,0.26764774322509766,1.01,2.02,2.02,2.02,1,1,1,1
43,1756.0,0.27062058448791504,1.01,1.01,1.01,100,1,1,1,0
44,1859.0,0.27359557151794434,1.01,1.01,1.01,3.03,1,1,1,1
45,1772.0,0.2675020694732666,1.01,1.01,3.03,100,1,1,1,0
46,1847.0,0.27330970764160156,1.01,3.03,3.03,5.050000000000001,1,1,1,1
47,1822.0,0.2736787796020508,1.01,1.01,1.01,100,1,1,1,0
48,1902.0,0.2779073715209961,1.01,1.01,1.01,1.01,1,1,1,1
49,1898.0,0.2792973518371582,1.01,1.01,1.01,1.01,1,1,1,1
50,1837.0,0.2703828811645508,1.01,1.01,1.01,3.03,1,1,1,1
51,1835.0,0.26697659492492676,1.01,1.01,2.02,7.07,1,1,1,1
52,1778.0,0.2680661678314209,2.02,2.02,2.02,100,1,1,1,0
53,1783.0,0.2650766372680664,1.01,1.01,1.01,100,1,1,1,0
54,1850.0,0.26735901832580566,1.01,1.01,1.01,4.04,1,1,1,1
55,1778.0,0.262986421585083,1.01,2.02,2.02,100,1,1,1,0
56,1759.0,0.2744407653808594,1.01,1.01,3.03,100,1,1,1,0
57,1802.0,0.2775602340698242,1.01,1.01,2.02,100,1,1,1,0
58,1801.0,0.2701585292816162,1.01,2.02,3.03,100,1,1,1,0
59,1900.0,0.2638401985168457,1.01,1.01,1.01,1.01,1,1,1,1
60,1773.0,0.27313995361328125,1.01,1.01,1.01,100,1,1,1,0
61,1898.0,0.2786681652069092,1.01,1.01,1.01,2.02,1,1,1,1
62,1850.0,0.2673048973083496,1.01,1.01,1.01,2.02,1,1,1,1
63,1833.0,0.2669079303741455,1.01,1.01,1.01,2.02,1,1,1,1
64,1778.0,0.2632110118865967,1.01,2.02,2.02,100,1,1,1,0
65,1902.0,0.26575779914855957,2.02,2.02,2.02,2.02,1,1,1,1
66,1900.0,0.2635462284088135,1.01,1.01,1.01,2.02,1,1,1,1
67,1724.0,0.27344632148742676,1.01,1.01,100,100,1,1,0,0
68,1779.0,0.27123308181762695,1.01,2.02,3.03,100,1,1,1,0
69,1770.0,0.2755422592163086,1.01,1.01,2.02,100,1,1,1,0
70,1744.0,0.2776448726654053,1.01,2.02,100,100,1,1,0,0
71,1859.0,0.2671535015106201,1.01,1.01,1.01,2.02,1,1,1,1
72,1835.0,0.26911473274230957,1.01,1.01,1.01,3.03,1,1,1,1
73,1847.0,0.27291321754455566,1.01,2.02,2.02,5.050000000000001,1,1,1,1
74,1835.0,0.27545714378356934,1.01,1.01,1.01,2.02,1,1,1,1
75,1828.0,0.2699098587036133,1.01,1.01,1.01,2.02,1,1,1,1
76,1898.0,0.2643709182739258,1.01,1.01,1.01,1.01,1,1,1,1
77,1828.0,0.2712383270263672,1.01,1.01,2.02,8.08,1,1,1,1
78,1731.0,0.2702658176422119,2.02,2.02,100,100,1,1,0,0
79,1784.0,0.27181363105773926,1.01,1.01,5.050000000000001,100,1,1,1,0
80,1807.0,0.28163957595825195,1.01,1.01,1.01,100,1,1,1,0
81,1898.0,0.2799999713897705,1.01,1.01,1.01,1.01,1,1,1,1
82,1900.0,0.2802731990814209,1.01,2.02,2.02,3.03,1,1,1,1
