Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,678.0,0.28287434577941895,1.01,1.01,1.01,100,1,1,1,0
2,714.0,0.2639007568359375,1.01,1.01,1.01,1.01,1,1,1,1
3,592.0,0.2728536128997803,100,100,100,100,0,0,0,0
4,715.0,0.27683067321777344,8.08,9.09,9.09,9.09,1,1,1,1
5,700.0,0.26520776748657227,1.01,1.01,1.01,2.02,1,1,1,1
6,700.0,0.27764225006103516,1.01,1.01,1.01,5.050000000000001,1,1,1,1
7,682.0,0.26117491722106934,1.01,1.01,1.01,100,1,1,1,0
8,693.0,0.26833176612854004,1.01,1.01,1.01,47.470000000000006,1,1,1,1
9,700.0,0.2674436569213867,1.01,1.01,1.01,1.01,1,1,1,1
10,678.0,0.2626798152923584,1.01,1.01,3.03,100,1,1,1,0
11,708.0,0.27842187881469727,1.01,1.01,2.02,2.02,1,1,1,1
12,705.0,0.26838254928588867,4.04,5.050000000000001,6.06,6.06,1,1,1,1
13,652.0,0.2702655792236328,2.02,3.03,100,100,1,1,0,0
14,700.0,0.26854658126831055,1.01,1.01,1.01,2.02,1,1,1,1
15,609.0,0.2658505439758301,100,100,100,100,0,0,0,0
16,687.0,0.278139591217041,1.01,1.01,1.01,100,1,1,1,0
17,589.0,0.2766754627227783,100,100,100,100,0,0,0,0
18,712.0,0.27898240089416504,2.02,2.02,3.03,3.03,1,1,1,1
19,672.0,0.28221559524536133,1.01,1.01,2.02,100,1,1,1,0
20,696.0,0.2719109058380127,1.01,1.01,1.01,2.02,1,1,1,1
21,712.0,0.26726698875427246,1.01,1.01,1.01,2.02,1,1,1,1
22,682.0,0.2844388484954834,1.01,1.01,1.01,100,1,1,1,0
23,708.0,0.27829885482788086,1.01,1.01,1.01,1.01,1,1,1,1
24,719.0,0.2641923427581787,1.01,1.01,1.01,3.03,1,1,1,1
25,712.0,0.2652866840362549,1.01,1.01,1.01,1.01,1,1,1,1
26,686.0,0.27919721603393555,1.01,1.01,1.01,100,1,1,1,0
27,663.0,0.27508974075317383,3.03,3.03,100,100,1,1,0,0
28,687.0,0.27649474143981934,1.01,1.01,1.01,100,1,1,1,0
29,715.0,0.26555299758911133,1.01,1.01,1.01,1.01,1,1,1,1
30,635.0,0.2702913284301758,3.03,100,100,100,1,0,0,0
31,687.0,0.2763528823852539,1.01,1.01,1.01,100,1,1,1,0
32,715.0,0.278033971786499,1.01,1.01,1.01,1.01,1,1,1,1
33,714.0,0.2660379409790039,1.01,1.01,1.01,1.01,1,1,1,1
34,712.0,0.27799224853515625,1.01,2.02,2.02,2.02,1,1,1,1
35,692.0,0.27559828758239746,1.01,1.01,2.02,100,1,1,1,0
36,712.0,0.2642548084259033,1.01,1.01,1.01,2.02,1,1,1,1
37,652.0,0.2669835090637207,1.01,3.03,100,100,1,1,0,0
38,604.0,0.27950453758239746,100,100,100,100,0,0,0,0
39,687.0,0.27877306938171387,2.02,2.02,2.02,100,1,1,1,0
40,695.0,0.2633535861968994,1.01,1.01,1.01,2.02,1,1,1,1
41,678.0,0.26102209091186523,1.01,1.01,7.07,100,1,1,1,0
42,687.0,0.27614831924438477,1.01,1.01,1.01,100,1,1,1,0
43,715.0,0.2780442237854004,1.01,1.01,1.01,2.02,1,1,1,1
44,682.0,0.2826364040374756,1.01,1.01,1.01,100,1,1,1,0
45,706.0,0.27777528762817383,1.01,1.01,1.01,1.01,1,1,1,1
46,663.0,0.27510809898376465,1.01,1.01,100,100,1,1,0,0
47,652.0,0.2687811851501465,1.01,2.02,100,100,1,1,0,0
48,670.0,0.27158474922180176,1.01,2.02,2.02,100,1,1,1,0
49,642.0,0.2748558521270752,2.02,100,100,100,1,0,0,0
50,660.0,0.28429579734802246,1.01,1.01,100,100,1,1,0,0
51,663.0,0.27490973472595215,1.01,2.02,100,100,1,1,0,0
52,715.0,0.27962398529052734,1.01,1.01,1.01,1.01,1,1,1,1
53,664.0,0.2626657485961914,1.01,2.02,2.02,100,1,1,1,0
54,714.0,0.2673523426055908,1.01,1.01,1.01,1.01,1,1,1,1
55,705.0,0.2668306827545166,1.01,2.02,2.02,2.02,1,1,1,1
56,682.0,0.2808716297149658,1.01,1.01,1.01,100,1,1,1,0
57,693.0,0.26941609382629395,1.01,1.01,1.01,2.02,1,1,1,1
58,695.0,0.26687145233154297,3.03,6.06,6.06,7.07,1,1,1,1
59,704.0,0.28433990478515625,1.01,1.01,1.01,3.03,1,1,1,1
60,672.0,0.28211331367492676,1.01,1.01,1.01,100,1,1,1,0
61,687.0,0.2779557704925537,1.01,1.01,1.01,100,1,1,1,0
62,665.0,0.2821464538574219,1.01,2.02,2.02,100,1,1,1,0
63,700.0,0.2787058353424072,1.01,1.01,1.01,1.01,1,1,1,1
64,685.0,0.2620248794555664,2.02,4.04,4.04,100,1,1,1,0
65,682.0,0.28464603424072266,2.02,2.02,2.02,100,1,1,1,0
66,687.0,0.26709628105163574,1.01,1.01,1.01,100,1,1,1,0
67,682.0,0.28258728981018066,1.01,1.01,1.01,100,1,1,1,0
68,697.0,0.27239441871643066,1.01,1.01,1.01,2.02,1,1,1,1
69,687.0,0.26653170585632324,1.01,1.01,1.01,100,1,1,1,0
70,687.0,0.27567529678344727,1.01,1.01,1.01,100,1,1,1,0
71,672.0,0.2633800506591797,1.01,1.01,1.01,100,1,1,1,0
72,695.0,0.27931714057922363,1.01,1.01,1.01,1.01,1,1,1,1
73,712.0,0.264507532119751,1.01,2.02,2.02,2.02,1,1,1,1
74,719.0,0.27930712699890137,1.01,1.01,1.01,2.02,1,1,1,1
75,687.0,0.2763676643371582,1.01,1.01,1.01,100,1,1,1,0
76,672.0,0.26427340507507324,1.01,1.01,2.02,100,1,1,1,0
77,704.0,0.26386499404907227,1.01,1.01,2.02,2.02,1,1,1,1
78,672.0,0.26590633392333984,3.03,5.050000000000001,5.050000000000001,100,1,1,1,0
79,687.0,0.26741766929626465,1.01,1.01,1.01,100,1,1,1,0
80,678.0,0.28302979469299316,1.01,1.01,1.01,100,1,1,1,0
81,708.0,0.2670423984527588,2.02,2.02,2.02,2.02,1,1,1,1
82,687.0,0.2642531394958496,1.01,1.01,1.01,100,1,1,1,0
83,708.0,0.2765653133392334,1.01,1.01,1.01,1.01,1,1,1,1
84,687.0,0.2771894931793213,1.01,1.01,1.01,100,1,1,1,0
85,695.0,0.2794189453125,1.01,2.02,5.050000000000001,6.06,1,1,1,1
86,650.0,0.2712526321411133,1.01,3.03,100,100,1,1,0,0
87,687.0,0.2792227268218994,2.02,3.03,3.03,100,1,1,1,0
88,693.0,0.26681065559387207,8.08,8.08,8.08,9.09,1,1,1,1
89,662.0,0.2675821781158447,1.01,1.01,100,100,1,1,0,0
90,693.0,0.26753997802734375,1.01,1.01,1.01,46.46,1,1,1,1
91,693.0,0.2755858898162842,1.01,1.01,1.01,46.46,1,1,1,1
92,687.0,0.27712535858154297,1.01,1.01,1.01,100,1,1,1,0
93,712.0,0.2784385681152344,1.01,1.01,1.01,1.01,1,1,1,1
94,700.0,0.269498348236084,1.01,1.01,1.01,1.01,1,1,1,1
95,652.0,0.26957249641418457,9.09,9.09,100,100,1,1,0,0
96,711.0,0.2666018009185791,1.01,1.01,1.01,1.01,1,1,1,1
97,600.0,0.27628111839294434,100,100,100,100,0,0,0,0
98,601.0,0.2671630382537842,100,100,100,100,0,0,0,0
99,700.0,0.26572728157043457,1.01,1.01,1.01,2.02,1,1,1,1
100,712.0,0.2655317783355713,1.01,1.01,1.01,2.02,1,1,1,1
