Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,5560.0,2.6285195350646973,30.299999999999997,54.540000000000006,100,100,1,1,0,0
2,5699.0,2.6198625564575195,27.270000000000003,36.36,51.51,100,1,1,1,0
3,5603.0,2.6198744773864746,25.25,36.36,60.599999999999994,100,1,1,1,0
4,5603.0,2.6198079586029053,31.31,49.49,100,100,1,1,0,0
5,5532.0,2.62005615234375,31.31,52.52,100,100,1,1,0,0
6,5653.0,2.6197092533111572,26.26,35.35,71.71,100,1,1,1,0
7,5555.0,2.61983323097229,29.29,45.45,100,100,1,1,0,0
8,5684.0,2.6198344230651855,25.25,32.32,43.43,100,1,1,1,0
9,5576.0,2.6201014518737793,30.299999999999997,40.400000000000006,100,100,1,1,0,0
10,5627.0,2.6198339462280273,25.25,33.33,71.71,100,1,1,1,0
11,5529.0,2.619962453842163,31.31,51.51,100,100,1,1,0,0
12,5596.0,2.6200435161590576,24.24,37.37,100,100,1,1,0,0
13,5656.0,2.619987726211548,25.25,34.34,59.589999999999996,100,1,1,1,0
14,5617.0,2.6197283267974854,28.28,44.44,82.82000000000001,100,1,1,1,0
15,5610.0,2.6199052333831787,29.29,44.44,70.7,100,1,1,1,0
16,5626.0,2.619792938232422,28.28,53.53,87.87,100,1,1,1,0
17,5650.0,2.6199023723602295,25.25,34.34,51.51,100,1,1,1,0
18,5661.0,2.6198482513427734,24.24,33.33,79.79,100,1,1,1,0
19,5597.0,2.619849920272827,32.32,49.49,100,100,1,1,0,0
20,5622.0,2.619880437850952,27.270000000000003,39.39,71.71,100,1,1,1,0
21,5564.0,2.6200344562530518,29.29,47.470000000000006,100,100,1,1,0,0
22,5678.0,2.6198484897613525,26.26,38.38,58.58,100,1,1,1,0
23,5605.0,2.619838237762451,25.25,35.35,100,100,1,1,0,0
24,5618.0,2.6199965476989746,29.29,41.410000000000004,100,100,1,1,0,0
25,5575.0,2.6200597286224365,32.32,59.589999999999996,100,100,1,1,0,0
26,5655.0,2.619753122329712,25.25,33.33,71.71,100,1,1,1,0
27,5550.0,2.6198649406433105,24.24,39.39,100,100,1,1,0,0
28,5597.0,2.6199686527252197,29.29,48.48,100,100,1,1,0,0
29,5604.0,2.619987964630127,28.28,47.470000000000006,100,100,1,1,0,0
30,5662.0,2.6198525428771973,27.270000000000003,40.400000000000006,65.65,100,1,1,1,0
31,5621.0,2.6198019981384277,30.299999999999997,46.46,100,100,1,1,0,0
32,5627.0,2.62095308303833,25.25,35.35,100,100,1,1,0,0
33,5681.0,2.6200602054595947,25.25,36.36,51.51,100,1,1,1,0
34,5580.0,2.6199021339416504,27.270000000000003,41.410000000000004,100,100,1,1,0,0
35,5581.0,2.619997024536133,29.29,50.5,100,100,1,1,0,0
36,5644.0,2.6198792457580566,27.270000000000003,42.42,63.63,100,1,1,1,0
37,5642.0,2.6200976371765137,26.26,35.35,53.53,100,1,1,1,0
38,5661.0,2.619865655899048,26.26,36.36,57.57000000000001,100,1,1,1,0
39,5602.0,2.619900703430176,25.25,39.39,85.85,100,1,1,1,0
40,5564.0,2.6199309825897217,31.31,50.5,100,100,1,1,0,0
41,5631.0,2.620149850845337,26.26,36.36,75.75,100,1,1,1,0
42,5595.0,2.620011568069458,31.31,54.540000000000006,100,100,1,1,0,0
43,5635.0,2.6208648681640625,26.26,35.35,64.64,100,1,1,1,0
44,5570.0,2.6200268268585205,27.270000000000003,41.410000000000004,100,100,1,1,0,0
45,5552.0,2.620082139968872,34.34,49.49,100,100,1,1,0,0
46,5662.0,2.6198503971099854,25.25,32.32,46.46,100,1,1,1,0
47,5690.0,2.619812250137329,23.23,34.34,56.56,100,1,1,1,0
48,5575.0,2.6199865341186523,32.32,49.49,100,100,1,1,0,0
49,5562.0,2.6200032234191895,27.270000000000003,63.63,100,100,1,1,0,0
50,5645.0,2.6198794841766357,26.26,34.34,51.51,100,1,1,1,0
51,5661.0,2.619727373123169,29.29,45.45,77.77,100,1,1,1,0
52,5638.0,2.619981288909912,28.28,40.400000000000006,67.67,100,1,1,1,0
53,5607.0,2.619964122772217,25.25,41.410000000000004,100,100,1,1,0,0
54,5608.0,2.6199378967285156,26.26,33.33,61.61,100,1,1,1,0
55,5598.0,2.619840621948242,29.29,50.5,100,100,1,1,0,0
56,5607.0,2.61987566947937,28.28,46.46,68.68,100,1,1,1,0
57,5591.0,2.620048999786377,26.26,41.410000000000004,100,100,1,1,0,0
58,5578.0,2.6198208332061768,26.26,38.38,100,100,1,1,0,0
59,5621.0,2.619804859161377,29.29,43.43,72.72,100,1,1,1,0
60,5642.0,2.619997501373291,30.299999999999997,41.410000000000004,70.7,100,1,1,1,0
61,5654.0,2.620072364807129,28.28,42.42,75.75,100,1,1,1,0
62,5626.0,2.62003755569458,28.28,37.37,75.75,100,1,1,1,0
63,5684.0,2.619945526123047,26.26,35.35,46.46,100,1,1,1,0
64,5630.0,2.6201603412628174,28.28,41.410000000000004,71.71,100,1,1,1,0
65,5532.0,2.6198341846466064,28.28,46.46,100,100,1,1,0,0
66,5593.0,2.619931697845459,28.28,44.44,100,100,1,1,0,0
67,5614.0,2.6197643280029297,27.270000000000003,38.38,87.87,100,1,1,1,0
68,5590.0,2.619882106781006,25.25,44.44,100,100,1,1,0,0
69,5615.0,2.6200976371765137,25.25,45.45,63.63,100,1,1,1,0
70,5657.0,2.619807004928589,25.25,40.400000000000006,80.80000000000001,100,1,1,1,0
71,5555.0,2.6198465824127197,28.28,56.56,100,100,1,1,0,0
72,5629.0,2.619802474975586,27.270000000000003,40.400000000000006,81.81,100,1,1,1,0
73,5612.0,2.6199028491973877,32.32,47.470000000000006,84.84,100,1,1,1,0
74,5600.0,2.619591236114502,29.29,39.39,100,100,1,1,0,0
75,5571.0,2.6200497150421143,28.28,46.46,100,100,1,1,0,0
76,5599.0,2.6199376583099365,27.270000000000003,38.38,90.9,100,1,1,1,0
77,5618.0,2.62001371383667,24.24,34.34,88.88,100,1,1,1,0
78,5582.0,2.6199328899383545,29.29,45.45,100,100,1,1,0,0
