Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,125.0,0.2647736072540283,3.03,6.06,23.23,28.28,1,1,1,1
2,121.0,0.26915669441223145,3.03,3.03,4.04,100,1,1,1,0
3,122.0,0.2683579921722412,2.02,2.02,3.03,100,1,1,1,0
4,124.0,0.2620253562927246,3.03,4.04,4.04,8.08,1,1,1,1
5,123.0,0.26321864128112793,2.02,2.02,3.03,7.07,1,1,1,1
6,121.0,0.26270604133605957,3.03,7.07,10.100000000000001,100,1,1,1,0
7,124.0,0.27004337310791016,3.03,3.03,3.03,5.050000000000001,1,1,1,1
8,125.0,0.2619283199310303,6.06,8.08,9.09,12.12,1,1,1,1
9,123.0,0.2738656997680664,2.02,5.050000000000001,6.06,46.46,1,1,1,1
10,125.0,0.272113561630249,2.02,4.04,5.050000000000001,8.08,1,1,1,1
11,123.0,0.26075267791748047,3.03,5.050000000000001,20.200000000000003,26.26,1,1,1,1
12,125.0,0.26245641708374023,4.04,15.149999999999999,15.149999999999999,20.200000000000003,1,1,1,1
13,121.0,0.26052308082580566,2.02,3.03,3.03,100,1,1,1,0
14,125.0,0.26961588859558105,3.03,4.04,5.050000000000001,19.19,1,1,1,1
15,125.0,0.2708606719970703,3.03,11.11,11.11,14.14,1,1,1,1
16,125.0,0.2594120502471924,3.03,3.03,3.03,5.050000000000001,1,1,1,1
17,124.0,0.26334238052368164,3.03,3.03,3.03,4.04,1,1,1,1
18,123.0,0.26398515701293945,3.03,4.04,7.07,79.79,1,1,1,1
19,121.0,0.26409363746643066,3.03,4.04,4.04,100,1,1,1,0
20,124.0,0.269733190536499,4.04,11.11,11.11,18.18,1,1,1,1
21,123.0,0.26988720893859863,3.03,3.03,10.100000000000001,24.24,1,1,1,1
22,125.0,0.26973509788513184,2.02,5.050000000000001,12.12,18.18,1,1,1,1
23,121.0,0.26796388626098633,2.02,4.04,6.06,100,1,1,1,0
24,125.0,0.26203489303588867,3.03,10.100000000000001,14.14,42.42,1,1,1,1
25,125.0,0.2600686550140381,3.03,3.03,5.050000000000001,6.06,1,1,1,1
26,125.0,0.27034616470336914,4.04,4.04,4.04,8.08,1,1,1,1
27,125.0,0.26221466064453125,4.04,5.050000000000001,31.31,37.37,1,1,1,1
28,123.0,0.2709510326385498,2.02,11.11,13.13,19.19,1,1,1,1
29,123.0,0.26193952560424805,2.02,2.02,6.06,12.12,1,1,1,1
30,118.0,0.2671020030975342,2.02,2.02,4.04,100,1,1,1,0
31,123.0,0.2718524932861328,2.02,2.02,3.03,8.08,1,1,1,1
32,117.0,0.2656376361846924,5.050000000000001,6.06,100,100,1,1,0,0
33,122.0,0.26712512969970703,2.02,4.04,4.04,100,1,1,1,0
34,123.0,0.2664790153503418,8.08,14.14,15.149999999999999,36.36,1,1,1,1
35,123.0,0.2698323726654053,3.03,5.050000000000001,6.06,8.08,1,1,1,1
36,124.0,0.26358532905578613,4.04,4.04,5.050000000000001,11.11,1,1,1,1
37,123.0,0.2639350891113281,3.03,3.03,3.03,4.04,1,1,1,1
38,122.0,0.262814998626709,2.02,2.02,2.02,100,1,1,1,0
39,120.0,0.25985145568847656,3.03,4.04,4.04,100,1,1,1,0
40,122.0,0.26740026473999023,4.04,4.04,5.050000000000001,100,1,1,1,0
41,124.0,0.2708241939544678,4.04,4.04,6.06,13.13,1,1,1,1
42,125.0,0.27297019958496094,2.02,2.02,2.02,5.050000000000001,1,1,1,1
43,125.0,0.2734036445617676,2.02,2.02,2.02,4.04,1,1,1,1
44,120.0,0.2676851749420166,2.02,2.02,3.03,100,1,1,1,0
45,122.0,0.2677168846130371,3.03,4.04,10.100000000000001,100,1,1,1,0
46,125.0,0.2601473331451416,3.03,3.03,4.04,10.100000000000001,1,1,1,1
47,125.0,0.2706751823425293,2.02,3.03,3.03,11.11,1,1,1,1
48,119.0,0.2634005546569824,2.02,3.03,3.03,100,1,1,1,0
49,125.0,0.2724192142486572,5.050000000000001,5.050000000000001,5.050000000000001,6.06,1,1,1,1
50,123.0,0.2701873779296875,3.03,3.03,15.149999999999999,21.21,1,1,1,1
51,121.0,0.25814366340637207,3.03,5.050000000000001,5.050000000000001,100,1,1,1,0
52,122.0,0.2692282199859619,2.02,4.04,5.050000000000001,100,1,1,1,0
53,125.0,0.26065492630004883,2.02,3.03,3.03,4.04,1,1,1,1
54,125.0,0.27240514755249023,4.04,4.04,8.08,27.270000000000003,1,1,1,1
55,125.0,0.27155399322509766,3.03,4.04,4.04,5.050000000000001,1,1,1,1
56,121.0,0.265291690826416,2.02,2.02,5.050000000000001,100,1,1,1,0
57,122.0,0.26600170135498047,1.01,2.02,3.03,100,1,1,1,0
58,122.0,0.2730729579925537,3.03,4.04,4.04,25.25,1,1,1,1
59,123.0,0.2618875503540039,2.02,3.03,5.050000000000001,5.050000000000001,1,1,1,1
60,125.0,0.2708919048309326,1.01,2.02,3.03,17.17,1,1,1,1
61,121.0,0.27086973190307617,4.04,5.050000000000001,7.07,100,1,1,1,0
62,121.0,0.27335500717163086,3.03,4.04,6.06,100,1,1,1,0
63,123.0,0.2687721252441406,5.050000000000001,9.09,12.12,41.410000000000004,1,1,1,1
64,122.0,0.25846099853515625,4.04,5.050000000000001,5.050000000000001,28.28,1,1,1,1
65,125.0,0.2715492248535156,4.04,5.050000000000001,5.050000000000001,11.11,1,1,1,1
66,125.0,0.27106571197509766,3.03,3.03,4.04,17.17,1,1,1,1
67,116.0,0.26590967178344727,4.04,12.12,100,100,1,1,0,0
68,118.0,0.26511073112487793,4.04,8.08,28.28,100,1,1,1,0
69,124.0,0.26508545875549316,7.07,7.07,10.100000000000001,18.18,1,1,1,1
70,120.0,0.2784616947174072,5.050000000000001,7.07,10.100000000000001,100,1,1,1,0
71,125.0,0.27337026596069336,2.02,2.02,3.03,3.03,1,1,1,1
72,125.0,0.2633068561553955,3.03,4.04,4.04,12.12,1,1,1,1
73,125.0,0.2621424198150635,3.03,4.04,7.07,42.42,1,1,1,1
74,124.0,0.26314377784729004,2.02,2.02,2.02,8.08,1,1,1,1
75,121.0,0.25588083267211914,4.04,4.04,4.04,100,1,1,1,0
76,125.0,0.26220154762268066,2.02,3.03,4.04,14.14,1,1,1,1
77,114.0,0.26545166969299316,4.04,100,100,100,1,0,0,0
78,117.0,0.2617168426513672,2.02,2.02,100,100,1,1,0,0
79,120.0,0.27492570877075195,4.04,4.04,5.050000000000001,100,1,1,1,0
80,124.0,0.26879024505615234,3.03,3.03,4.04,15.149999999999999,1,1,1,1
81,122.0,0.26557493209838867,3.03,3.03,6.06,100,1,1,1,0
82,124.0,0.2621581554412842,3.03,4.04,5.050000000000001,8.08,1,1,1,1
83,121.0,0.2543909549713135,2.02,3.03,4.04,100,1,1,1,0
84,125.0,0.27186083793640137,6.06,6.06,7.07,11.11,1,1,1,1
85,122.0,0.267625093460083,2.02,4.04,4.04,100,1,1,1,0
86,118.0,0.26448488235473633,3.03,4.04,24.24,100,1,1,1,0
87,125.0,0.2616608142852783,5.050000000000001,6.06,7.07,11.11,1,1,1,1
88,125.0,0.2708852291107178,3.03,4.04,4.04,34.34,1,1,1,1
89,125.0,0.27079033851623535,4.04,4.04,4.04,15.149999999999999,1,1,1,1
90,124.0,0.26477718353271484,3.03,4.04,10.100000000000001,12.12,1,1,1,1
91,123.0,0.2728099822998047,3.03,4.04,4.04,10.100000000000001,1,1,1,1
92,124.0,0.2713932991027832,4.04,5.050000000000001,7.07,17.17,1,1,1,1
93,124.0,0.27336573600769043,2.02,3.03,3.03,15.149999999999999,1,1,1,1
94,124.0,0.27193284034729004,5.050000000000001,5.050000000000001,6.06,12.12,1,1,1,1
95,124.0,0.2712881565093994,3.03,3.03,4.04,11.11,1,1,1,1
96,121.0,0.2568318843841553,3.03,4.04,6.06,100,1,1,1,0
97,124.0,0.27053070068359375,3.03,6.06,7.07,15.149999999999999,1,1,1,1
