Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.5,127.0,50.5,60.599999999999994,60.599999999999994,100,1,1,1,0
2,1.5,116.0,48.48,72.72,100,100,1,1,0,0
3,1.5,106.0,100,100,100,100,0,0,0,0
4,1.5,125.0,41.410000000000004,57.57000000000001,57.57000000000001,60.599999999999994,1,1,1,1
5,1.5,124.0,48.48,49.49,76.76,77.77,1,1,1,1
6,1.5,126.0,58.58,60.599999999999994,60.599999999999994,66.66,1,1,1,1
7,1.5,127.0,44.44,47.470000000000006,73.73,100,1,1,1,0
8,1.5,120.0,77.77,80.80000000000001,80.80000000000001,100,1,1,1,0
9,1.5,115.0,76.76,100,100,100,1,0,0,0
10,1.5,124.0,53.53,66.66,69.69000000000001,75.75,1,1,1,1
11,1.5,126.0,49.49,54.540000000000006,61.61,81.81,1,1,1,1
12,1.5,106.0,100,100,100,100,0,0,0,0
13,1.5,116.0,47.470000000000006,50.5,100,100,1,1,0,0
14,1.5,116.0,70.7,100,100,100,1,0,0,0
15,1.5,125.0,46.46,50.5,51.51,64.64,1,1,1,1
16,1.5,126.0,42.42,51.51,54.540000000000006,100,1,1,1,0
17,1.5,127.0,46.46,46.46,51.51,64.64,1,1,1,1
18,1.5,125.0,41.410000000000004,44.44,48.48,58.58,1,1,1,1
19,1.5,116.0,72.72,73.73,100,100,1,1,0,0
20,1.5,125.0,63.63,65.65,65.65,69.69000000000001,1,1,1,1
21,1.5,114.0,83.83000000000001,100,100,100,1,0,0,0
22,1.5,107.0,100,100,100,100,0,0,0,0
23,1.5,127.0,36.36,40.400000000000006,40.400000000000006,61.61,1,1,1,1
24,1.5,125.0,75.75,100,100,100,1,0,0,0
25,1.5,108.0,100,100,100,100,0,0,0,0
26,1.5,125.0,45.45,50.5,55.550000000000004,60.599999999999994,1,1,1,1
27,1.5,118.0,100,100,100,100,0,0,0,0
28,1.5,126.0,47.470000000000006,47.470000000000006,52.52,52.52,1,1,1,1
29,1.5,113.0,100,100,100,100,0,0,0,0
30,1.5,107.0,100,100,100,100,0,0,0,0
31,1.5,126.0,46.46,48.48,50.5,57.57000000000001,1,1,1,1
32,1.5,125.0,61.61,62.62,63.63,69.69000000000001,1,1,1,1
33,1.5,115.0,56.56,88.88,100,100,1,1,0,0
34,1.5,127.0,39.39,51.51,54.540000000000006,58.58,1,1,1,1
35,1.5,122.0,54.540000000000006,100,100,100,1,0,0,0
36,1.5,119.0,51.51,76.76,100,100,1,1,0,0
37,1.5,113.0,51.51,100,100,100,1,0,0,0
38,1.5,124.0,55.550000000000004,56.56,64.64,100,1,1,1,0
39,1.5,115.0,64.64,100,100,100,1,0,0,0
40,1.5,124.0,76.76,89.89,100,100,1,1,0,0
41,1.5,115.0,56.56,100,100,100,1,0,0,0
42,1.5,124.0,44.44,53.53,53.53,58.58,1,1,1,1
43,1.5,118.0,100,100,100,100,0,0,0,0
44,1.5,126.0,35.35,42.42,43.43,74.74,1,1,1,1
45,1.5,120.0,47.470000000000006,48.48,58.58,100,1,1,1,0
46,1.5,108.0,100,100,100,100,0,0,0,0
47,1.5,123.0,67.67,70.7,71.71,84.84,1,1,1,1
48,1.5,125.0,53.53,54.540000000000006,57.57000000000001,69.69000000000001,1,1,1,1
49,1.5,125.0,43.43,50.5,55.550000000000004,56.56,1,1,1,1
50,1.5,124.0,51.51,53.53,61.61,77.77,1,1,1,1
51,1.5,114.0,84.84,100,100,100,1,0,0,0
52,1.5,120.0,50.5,100,100,100,1,0,0,0
53,1.5,120.0,49.49,57.57000000000001,63.63,100,1,1,1,0
54,1.5,106.0,100,100,100,100,0,0,0,0
55,1.5,121.0,72.72,100,100,100,1,0,0,0
56,1.5,120.0,58.58,66.66,74.74,100,1,1,1,0
57,1.5,117.0,67.67,86.86,100,100,1,1,0,0
58,1.5,111.0,90.9,100,100,100,1,0,0,0
59,1.5,118.0,72.72,83.83000000000001,83.83000000000001,100,1,1,1,0
60,1.5,127.0,47.470000000000006,62.62,62.62,80.80000000000001,1,1,1,1
61,1.5,126.0,47.470000000000006,47.470000000000006,47.470000000000006,53.53,1,1,1,1
62,1.5,127.0,55.550000000000004,65.65,69.69000000000001,84.84,1,1,1,1
63,1.5,125.0,38.38,53.53,54.540000000000006,57.57000000000001,1,1,1,1
64,1.5,117.0,71.71,73.73,100,100,1,1,0,0
65,1.5,117.0,100,100,100,100,0,0,0,0
66,1.5,126.0,59.589999999999996,66.66,66.66,69.69000000000001,1,1,1,1
67,1.5,116.0,43.43,44.44,100,100,1,1,0,0
68,1.5,127.0,53.53,56.56,59.589999999999996,83.83000000000001,1,1,1,1
69,1.5,126.0,44.44,54.540000000000006,55.550000000000004,62.62,1,1,1,1
70,1.5,116.0,55.550000000000004,55.550000000000004,100,100,1,1,0,0
71,1.5,117.0,58.58,100,100,100,1,0,0,0
72,1.5,119.0,81.81,100,100,100,1,0,0,0
73,1.5,109.0,100,100,100,100,0,0,0,0
74,1.5,115.0,71.71,100,100,100,1,0,0,0
75,1.5,117.0,100,100,100,100,0,0,0,0
76,1.5,124.0,38.38,41.410000000000004,54.540000000000006,100,1,1,1,0
77,1.5,124.0,43.43,45.45,47.470000000000006,53.53,1,1,1,1
78,1.5,119.0,52.52,100,100,100,1,0,0,0
79,1.5,125.0,69.69000000000001,71.71,72.72,79.79,1,1,1,1
80,1.5,121.0,54.540000000000006,55.550000000000004,55.550000000000004,100,1,1,1,0
